Price,PricePerM2,Area,floor,Number of floors,Room count,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href,Losses,PredictedPrice,Year Built,ScrapingDate
205523,2900,70.87,3,3,2,Gas,Fully equipped,0.3,0.43,0.44,0.41,3.0,Vilnius,Rasos,https://en.aruodas.lt/butai-vilniuje-uzupyje-filaretu-g-parduodamas-erdvus-ir-sviesus-dvieju-1-3265636/,-22241.5625,227764.56,1994-01-01,2022-11-29
205523,2900,70.87,3,3,2,Gas,Fully equipped,0.3,0.43,0.44,0.41,3.0,Vilnius,Rasos,https://en.aruodas.lt/butai-vilniuje-rasose-filaretu-g-parduodamas-erdvus-ir-sviesus-dvieju-1-3270022/,-22241.53125,227764.53,1994-01-01,2022-11-29
86999,1225,71.0,7,9,3,Central,Fully equipped,0.06,0.21,0.42,0.07,8.0,Kaunas,Šilainiai,https://en.aruodas.lt/butai-kaune-silainiuose-baltu-pr-parduodamas-erdvus-3-kambariu-butas-1-3263936/,-22215.4765625,109214.48,1990-01-01,2022-11-29
45000,2192,20.53,1,1,1,Central,Partial decoration,0.2,0.61,0.25,0.99,0.0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-ganyklu-g-maluno-loftai-unikalus-investicinis-loftu-1-3261198/,-22202.0703125,67202.07,1968-01-01,2022-11-29
124500,1915,65.0,5,5,3,Central thermostat,Fully equipped,0.33,0.34,0.09,0.36,5.0,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pasiles-g-tikrai-kokybiskas-butas-apie-nama-puiki-1-3205973/,-22195.234375,146695.23,1989-01-01,2022-11-29
74000,1225,60.4,5,5,3,Central,Fully equipped,0.5,0.76,0.3,0.05,2.0,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-puikaus-isplanavimo-3-ju-kambariu-butas-1-3270642/,-22125.4375,96125.44,1974-01-01,2022-11-29
67000,1340,50.0,5,5,2,Central,Fully equipped,0.16,0.21,0.1,0.04,2.0,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-siaures-pr-1-3259878/,-22113.9609375,89113.96,1985-01-01,2022-11-29
154000,2388,64.49,9,10,2,Central thermostat,Fully equipped,0.03,0.61,0.15,0.2,25.0,Vilnius,Pašilaičiai,https://en.aruodas.lt/butai-vilniuje-pasilaiciuose-ukmerges-g-parduodamas-sviesus-vitrininiais-i-1-3271632/,-22072.28125,176072.28,2006-01-01,2022-11-29
99900,1756,56.89,3,4,3,Central,Fully equipped,0.23,0.41,0.25,0.12,8.0,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sportininku-g-parduodamas-3-kamb-butas-sportininku-g-34-1-3267332/,-22033.359375,121933.36,1958-01-01,2022-11-29
149000,2709,55.0,9,11,2,Central thermostat,Fully equipped,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-37064732664-lietuviu-1-3265350/,-22007.03125,171007.03,2022-01-01,2022-11-29
48000,953,50.39,4,5,2,Central,Fully equipped,0.52,0.17,0.16,0.16,2.0,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-kniaudiskiu-g-butas-yra-laisvas-parduodamas-2-kambariu-1-3270124/,-21967.6796875,69967.68,1988-01-01,2022-11-29
113000,2568,44.0,3,3,2,Gas,Partial decoration,0.75,0.97,0.14,0.11,2.0,Vilnius,Pilaitė,https://en.aruodas.lt/butai-vilniuje-pilaiteje-simono-grunau-g-simono-namai-modernus-naujas-butu-1-3260818/,-21957.390625,134957.39,2022-01-01,2022-11-29
58000,1184,49.0,3,9,2,Central,Fully equipped,0.18,0.48,0.04,0.12,19.0,Klaipėda,Žardininkai,https://en.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-zardininku-gatveje-parduodamas-2-ju-kambariu-1-3262026/,-21938.4375,79938.44,1975-01-01,2022-11-29
12900,717,18.0,5,5,1,Central,Fully equipped,0.25,0.3,0.4,0.13,12.0,Šiauliai,Lieporiai,https://en.aruodas.lt/butai-siauliuose-lieporiuose-tilzes-g-parduodamas-1-kambario-bendrabucio-tipo-butas-1-3272168/,-21937.859375,34837.86,1973-01-01,2022-11-29
52000,1176,44.22,3,5,2,Central,Fully equipped,0.38,0.16,0.24,0.08,8.0,Šiauliai,Centras,https://en.aruodas.lt/butai-siauliuose-centre-zemaites-g-parduodamas-labai-pigiai-2-kambariu-butas-1-3272860/,-21932.7734375,73932.77,1962-01-01,2022-11-29
18200,1020,17.85,3,5,1,Central,Fully equipped,0.25,0.21,0.06,0.16,6.0,Panevėžys,Centras,https://en.aruodas.lt/butai-panevezyje-centre-nemuno-g-panevezyje-nemuno-g-14-patogioje-vietoje-1-2803293/,-21918.03125,40118.03,1970-01-01,2022-11-29
100000,2128,47.0,3,5,2,Central,Fully equipped,0.27,0.16,0.21,0.2,11.0,Vilnius,Karoliniškės,https://en.aruodas.lt/butai-vilniuje-karoliniskese-virginijaus-druskio-g-parduodamas-jaukus-tvarkingas-2-kamb-butas-1-3242391/,-21910.1015625,121910.1,1974-01-01,2022-11-29
127000,2540,50.0,1,5,2,Central thermostat,Fully equipped,0.75,1.1,0.37,,0.0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-druskininku-g-namas-renovuotas-2015-metais-ismoketa-1-3222066/,-21909.296875,148909.3,1992-01-01,2022-11-29
85900,1415,60.72,2,4,3,Central,Fully equipped,0.33,0.43,0.1,0.02,5.0,Kaunas,Žaliakalnis,https://en.aruodas.lt/butai-kaune-zaliakalnyje-tvirtoves-al-nt-brokerio-paslaugos-nedomina-aciu-1-3259488/,-21906.046875,107806.05,1964-01-01,2022-11-29
157711,3380,46.66,2,5,2,Central thermostat,Partial decoration,0.17,0.73,0.05,0.25,4.0,Vilnius,Markučiai,https://en.aruodas.lt/butai-vilniuje-markuciuose-manufakturu-g-vilneles-skverai-tai-naujas-merko-1-3264670/,-21892.328125,179603.33,2023-01-01,2022-11-29
171000,1921,89.0,1,9,3,Central,Fully equipped,0.85,1.8,0.37,0.42,2.0,Klaipėda,Mažasis kaimelis,https://en.aruodas.lt/butai-klaipedoje-mazajame-kaimelyje-dragunu-g-parduodamas-3-ju-89-m-kambariu-butas-1-3259986/,-21885.328125,192885.33,2008-01-01,2022-11-29
138991,4070,34.15,3,5,2,Central thermostat,Partial decoration,0.24,0.55,0.32,0.23,15.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-giedraiciu-g-parduodamas-15-kambariu-butas-snipiskese-jau-1-3271678/,-21856.59375,160847.6,2022-01-01,2022-11-29
95000,2157,44.05,4,5,2,Central,Other,0.14,0.17,0.12,0.14,10.0,Vilnius,Šiaurės miestelis,https://en.aruodas.lt/butai-vilniuje-siaures-miestelyje-apkasu-g-lietuviskai-gi-parasyta-parduoda-savininkas-1-3270290/,-21837.9296875,116837.93,1964-01-01,2022-11-29
79900,1776,45.0,2,4,2,Central,Fully equipped,0.38,0.17,0.18,0.33,6.0,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-j-karoso-g-2-ju-kambariu-butas-klaipedos-miesto-1-3263674/,-21816.546875,101716.55,1954-01-01,2022-11-29
67500,1184,57.0,4,5,2,Central,Fully equipped,0.45,0.6,0.16,0.18,6.0,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-kalnupes-g-parduodamas-suremontuotas-2-ju-kambariu-butas-1-3272252/,-21794.9453125,89294.945,1998-01-01,2022-11-29
79800,1307,61.07,5,9,3,Central,Fully equipped,0.19,0.29,0.04,0.11,5.0,Kaunas,Šilainiai,https://en.aruodas.lt/butai-kaune-silainiuose-baltu-pr-parduodamas-erdvus-triju-kambariu-butas-labai-1-3249077/,-21792.1640625,101592.164,1989-01-01,2022-11-29
89999,2812,32.0,3,3,2,Central thermostat,Fully equipped,0.23,0.19,0.22,0.11,17.0,Kaunas,Žaliakalnis,https://en.aruodas.lt/butai-kaune-zaliakalnyje-savanoriu-pr-loft206-ko-gero-geriausi-loftai-kaune-1-3265322/,-21788.4140625,111787.414,2021-01-01,2022-11-29
70000,1129,62.0,4,5,3,Central,Fully equipped,0.18,0.17,0.11,0.16,11.0,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-nidos-g-3-ju-kambariu-butas-nidos-g-54-aukste-1-3265172/,-21787.0,91787.0,1978-01-01,2022-11-29
12900,701,18.41,3,5,1,Central,Fully equipped,0.24,0.41,0.58,0.05,10.0,Šiauliai,Lieporiai,https://en.aruodas.lt/butai-siauliuose-lieporiuose-tilzes-g-tilzes-gatveje-nr-52-parduodamas-tvarkingas-1-3272270/,-21766.96484375,34666.965,1969-01-01,2022-11-29
40999,1464,28.0,5,5,2,Electric,Fully equipped,1.0,1.2,1.2,0.17,2.0,Vilnius,Naujoji Vilnia,https://en.aruodas.lt/butai-vilniuje-naujojoje-vilnioje-pramones-g-parduodamas-naujai-irengtas-2-ju-kambariu-1-3262538/,-21744.0859375,62743.086,1981-01-01,2022-11-29
109000,1706,63.91,7,9,3,Central,Fully equipped,0.13,0.31,0.34,0.22,22.0,Vilnius,Viršuliškės,https://en.aruodas.lt/butai-vilniuje-virsuliskese-sesuoliu-g-bute-siuo-metu-atliekamas-kapitalinis-1-3251317/,-21736.375,130736.375,1976-01-01,2022-11-29
105000,1382,76.0,4,4,4,Gas,Fully equipped,0.25,0.2,0.43,0.1,7.0,Šiauliai,Centras,https://en.aruodas.lt/butai-siauliuose-centre-ausros-al-nt-agentura-du-procentai-2-siulo-1-3266952/,-21717.5546875,126717.555,1960-01-01,2022-11-29
62990,1800,35.0,2,5,2,Central thermostat,Fully equipped,0.3,0.48,0.21,0.22,11.0,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-2-kambariai-taikos-pr-renovuotame-name-1-3271762/,-21706.03125,84696.03,1974-01-01,2022-11-29
95000,1168,81.31,1,9,4,Central,Fully equipped,0.2,0.29,0.08,0.1,8.0,Kaunas,Šilainiai,https://en.aruodas.lt/butai-kaune-silainiuose-sarkuvos-g-parduodamas-daugybe-privalumu-turintis-4-iu-1-3264032/,-21697.84375,116697.84,1988-01-01,2022-11-29
48900,1699,28.79,1,5,1,Central,Fully equipped,0.28,0.34,0.23,0.1,9.0,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-taikos-pr-vieno-kambario-butas-puikioje-vietoje-1-3264258/,-21681.140625,70581.14,1971-01-01,2022-11-29
63000,2864,22.0,2,3,2,Electric,Partial decoration,0.41,0.39,0.23,0.16,17.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-herkaus-manto-g-butas-pilnai-irengiamas-atskiri-1-3271566/,-21680.140625,84680.14,1985-01-01,2022-11-29
28000,1556,18.0,4,5,1,Central,Fully equipped,0.45,0.54,0.33,0.09,13.0,Klaipėda,Baltija,https://en.aruodas.lt/butai-klaipedoje-baltijos-mikrorajone-baltijos-pr-parduodamas-naujai-irengtas-kambarys-baltijos-1-3271966/,-21634.72265625,49634.723,1988-01-01,2022-11-29
80000,3333,24.0,4,4,2,Central,Fully equipped,0.07,0.26,0.04,0.14,12.0,Kaunas,Centras,https://en.aruodas.lt/butai-kaune-centre-laisves-al-66-stories-parduodami-nedideliu-kvadraturu-1-3201975/,-21625.40625,101625.41,1970-01-01,2022-11-29
78000,3965,19.67,2,3,1,Electric,Fully equipped,5.6,5.7,1.6,0.71,0.0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-palangoje-vaivorykstes-g-studija-quot-mano-jura-2quot-komplekse-1-3252883/,-21585.5625,99585.56,2021-01-01,2022-11-29
120000,1963,61.13,1,9,3,Central,Fully equipped,0.11,0.16,0.39,0.26,12.0,Vilnius,Fabijoniškės,https://en.aruodas.lt/butai-vilniuje-fabijoniskese-s-staneviciaus-g-parduodamas-nestandartinio-isplanavimo-3-1-3260710/,-21574.734375,141574.73,1989-01-01,2022-11-29
58500,1264,46.28,5,5,2,Central,Fully equipped,0.05,0.4,0.16,0.1,8.0,Kaunas,Aukštieji Šančiai,https://en.aruodas.lt/butai-kaune-aukstuosiuose-sanciuose-prancuzu-g-parduodamas-2-kambariu-butas-bendro-ploto-46-1-3259176/,-21564.546875,80064.55,1967-01-01,2022-11-29
110000,1222,90.0,2,3,2,Gas,Fully equipped,0.26,0.66,0.28,0.23,6.0,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-dujotiekio-g-parduodamas-siuolaikiskai-irengtas-kotedzo-1-3267740/,-21553.171875,131553.17,1999-01-01,2022-11-29
53000,1194,44.38,4,5,2,Central,Fully equipped,0.09,0.34,0.39,0.41,13.0,Šiauliai,Centras,https://en.aruodas.lt/butai-siauliuose-centre-ezero-g-parduodamas-labai-geroje-vietoje-jaukus-2-1-3263550/,-21538.3359375,74538.336,1965-01-01,2022-11-29
62900,1430,43.99,2,4,2,Central,Fully equipped,0.25,0.39,0.13,0.11,9.0,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-minijos-g-parduodamas-pilnai-renovuotas-2-ju-kambariu-1-3268460/,-21518.3671875,84418.37,1959-01-01,2022-11-29
379000,3990,94.98,6,6,3,Central thermostat,Fully equipped,0.23,0.17,0.1,0.16,20.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-a-juozapaviciaus-g-nepraleiskite-retos-progos-isigyti-1-3251845/,-21505.3125,400505.3,2005-01-01,2022-11-29
155000,3737,41.48,4,8,2,Central thermostat,Partial decoration,0.21,0.29,0.35,0.15,6.0,Vilnius,Žirmūnai,https://en.aruodas.lt/butai-vilniuje-zirmunuose-vito-gerulaicio-g-naujos-statybos-projektas-go-life-itin-1-3249631/,-21480.625,176480.62,2022-01-01,2022-11-29
150000,2526,59.38,2,5,2,Central thermostat,Fully equipped,0.11,0.39,0.21,0.22,3.0,Vilnius,Pašilaičiai,https://en.aruodas.lt/butai-vilniuje-pasilaiciuose-dociskiu-g-jaukus-namai-ieskantiems-ramybes-ir-komforto-1-3266744/,-21447.140625,171447.14,2006-01-01,2022-11-29
139400,3598,38.74,2,6,2,"Electric, sun energy",Partial decoration,0.21,0.5,0.11,0.08,17.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-s-fino-g-ar-jau-issirinkai-sau-namus-vilniaus-centre-1-3265528/,-21412.6875,160812.69,2022-01-01,2022-11-29
125000,3289,38.0,3,3,2,Solid fuel,Fully equipped,0.22,0.3,0.1,0.13,20.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-bohemiskas-bustas-prie-zaliojo-tilto-su-1-3263090/,-21366.03125,146366.03,1940-01-01,2022-11-29
63000,1426,44.17,5,5,2,Central,Fully equipped,0.26,0.14,0.36,0.12,9.0,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-draugystes-g-parduodamas-butas-dainavoje-draugystes-g-1-3255614/,-21345.6171875,84345.62,1965-01-01,2022-11-29
47000,1421,33.07,5,5,1,Central,Fully equipped,0.19,0.2,0.5,0.3,8.0,Klaipėda,Žardininkai,https://en.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-parduodamas-1-kambario-butas-55-butas-1-3213432/,-21344.109375,68344.11,1977-01-01,2022-11-29
47000,1421,33.07,5,5,1,Central,Fully equipped,0.19,0.2,0.5,0.3,8.0,Klaipėda,Žardininkai,https://en.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-parduodamas-1-kambario-butas-55-butas-1-3213432/,-21344.109375,68344.11,1977-01-01,2022-11-29
109990,3666,30.0,2,7,1,Central thermostat,Fully equipped,0.91,1.9,1.1,0.18,0.0,Vilnius,Pašilaičiai,https://en.aruodas.lt/butai-vilniuje-pasilaiciuose-duisburgo-g-pasinaudokite-galimybe-isigyti-busta-su-pilna-1-3189504/,-21329.0625,131319.06,2023-01-01,2022-11-29
125218,2789,44.9,2,3,2,Gas,Partial decoration,0.5,0.49,0.44,0.58,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-helsinkio-g-namai-jau-pastatyti-isigykite-ir-pradekite-1-3262648/,-21323.34375,146541.34,2022-01-01,2022-11-29
51500,1661,31.0,3,5,1,Central,Fully equipped,0.33,0.49,0.41,0.15,2.0,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-partizanu-g-parduodu-vieno-kambario-buta-strategiskai-1-3266776/,-21316.71875,72816.72,1978-01-01,2022-11-29
53000,1037,51.09,7,9,2,Central,Fully equipped,0.24,0.13,0.27,0.31,9.0,Šiauliai,Dainiai,https://en.aruodas.lt/butai-siauliuose-dainiuose-dainu-g-parduodamas-dvieju-kambariu-butas-labai-1-3264192/,-21311.71875,74311.72,1980-01-01,2022-11-29
47000,1424,33.0,5,5,1,Central,Fully equipped,0.19,0.2,0.5,0.3,8.0,Klaipėda,Žardininkai,https://en.aruodas.lt/butai-klaipedoje-zardininkuose-zardininku-g-klaipedoje-zardininku-g-parduodamas-1-o-1-3243365/,-21281.4453125,68281.445,1977-01-01,2022-11-29
98500,1031,95.58,1,5,4,Central,Fully equipped,0.26,0.44,0.28,0.24,10.0,Klaipėda,Vėtrungė,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-nestandartinis-butas-uz-gera-kaina-puikus-1-3254393/,-21250.0390625,119750.04,1973-01-01,2022-11-29
85500,3098,27.6,3,5,1,Central thermostat,Partial decoration,1.2,1.4,0.23,0.16,3.0,Vilnius,Bajorai,https://en.aruodas.lt/butai-vilniuje-bajoruose-bajoru-kel-tam-kad-ikurtuves-naujuose-namuose-butu-1-3215360/,-21228.8828125,106728.88,2022-01-01,2022-11-29
136071,2399,56.72,4,4,2,Gas,Partial decoration,1.7,1.6,1.3,0.45,0.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-antakalnio-ritmas-tai-naujas-gyvenamasis-1-3257494/,-21210.125,157281.12,2022-01-01,2022-11-29
135561,2390,56.72,2,4,2,Gas,Partial decoration,1.7,1.6,1.3,0.45,0.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-antakalnio-ritmas-tai-naujas-gyvenamasis-1-3250061/,-21198.4375,156759.44,2022-01-01,2022-11-29
79000,1818,43.45,4,4,2,Central,Fully equipped,0.05,0.32,0.19,0.13,5.0,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-strategiskai-patrauklioje-klaipedos-miesto-1-3270256/,-21164.3359375,100164.336,1963-01-01,2022-11-29
34000,1618,21.02,2,3,1,Central,Fully equipped,0.49,0.37,0.17,0.28,12.0,Vilnius,Naujininkai,https://en.aruodas.lt/butai-vilniuje-naujininkuose-tyzenhauzu-g-parduodamas-jaukus-1-kambario-butas-1-3268990/,-21144.80859375,55144.81,1958-01-01,2022-11-29
264000,3429,77.0,4,6,3,Central thermostat,Partial decoration,0.61,0.15,0.4,0.26,9.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-linkmenu-g-parduodamas-3-kambariu-butas-name-1-3199359/,-21144.375,285144.38,2023-01-01,2022-11-29
81900,3150,26.0,3,5,1,Central thermostat,Partial decoration,1.2,1.4,0.23,0.16,3.0,Vilnius,Bajorai,https://en.aruodas.lt/butai-vilniuje-bajoruose-bajoru-kel-tam-kad-ikurtuves-naujuose-namuose-butu-1-3215408/,-21140.921875,103040.92,2022-01-01,2022-11-29
113000,2589,43.64,3,3,2,Gas,Partial decoration,0.92,1.3,0.36,0.32,1.0,Vilnius,Pilaitė,https://en.aruodas.lt/butai-vilniuje-pilaiteje-simono-grunau-g-wwwsimononamailt-vilnieciu-pamegtoje-1-3270708/,-21097.671875,134097.67,2022-01-01,2022-11-29
135077,2429,55.62,3,4,2,Gas,Partial decoration,1.6,1.8,1.5,0.31,0.0,Vilnius,Antakalnis,https://en.aruodas.lt/butai-vilniuje-antakalnyje-duburio-g-naujos-statybos-projektas-antakalnyje-1-3257688/,-21091.328125,156168.33,2022-01-01,2022-11-29
194500,3943,49.33,5,5,3,Gas,Fully equipped,0.47,0.23,0.16,0.08,8.0,Vilnius,Naujamiestis,https://en.aruodas.lt/butai-vilniuje-naujamiestyje-vytenio-g-paciame-vilniaus-centre-naujamiestyje-1-3273030/,-21080.796875,215580.8,1981-01-01,2022-11-29
130000,1831,71.0,7,9,3,Central thermostat,Partial decoration,0.21,0.82,0.31,0.13,17.0,Vilnius,Pašilaičiai,https://en.aruodas.lt/butai-vilniuje-pasilaiciuose-leiciu-g-skambinkite-37064732664-lietuviu-1-3250145/,-21071.359375,151071.36,2022-01-01,2022-11-29
70000,2000,35.0,2,4,2,Central,Partial decoration,0.65,0.34,0.31,0.13,4.0,Panevėžys,Kniaudiškiai,https://en.aruodas.lt/butai-panevezyje-kniaudiskiuose-ainiu-g-pardavimas-tiesiogiai-is-savininko-37068747307-1-3256188/,-21041.65625,91041.66,2022-01-01,2022-11-29
62000,1409,44.0,1,5,2,Central,Fully equipped,0.27,0.27,0.15,0.13,6.0,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-pramones-pr-parduodamas-dvieju-kambariu-butas-dainavos-1-3268484/,-21034.25,83034.25,1971-01-01,2022-11-29
46900,1417,33.1,9,9,1,Central,Fully equipped,0.11,0.24,0.2,0.18,16.0,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-1-kambario-butas-su-balkonu-debreceno-g-37-1-3270922/,-21033.84375,67933.84,1973-01-01,2022-11-29
169900,3398,50.0,2,7,2,Central thermostat,Fully equipped,0.12,0.69,0.23,0.27,7.0,Vilnius,Pilaitė,https://en.aruodas.lt/butai-vilniuje-pilaiteje-m-mazvydo-g-parduodamas-visiskai-naujas-ir-dar-negyventas-1-3255774/,-21022.109375,190922.11,2022-01-01,2022-11-29
118000,2185,54.0,2,9,2,Central thermostat,Fully equipped,1.1,1.3,0.06,,0.0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-2-kambariu-butas-mokyklos-g-sventojoje-1-3256428/,-21017.703125,139017.7,2020-01-01,2022-11-29
93700,3126,29.97,6,6,1,Central,Fully equipped,0.45,0.3,0.28,0.08,10.0,Kaunas,Centras,https://en.aruodas.lt/butai-kaune-centre-vytauto-pr-butas-studija-vytauto-pr-viska-gali-1-3263632/,-21001.4609375,114701.46,1980-01-01,2022-11-29
153000,2451,62.43,3,3,2,Central,Fully equipped,0.44,0.11,0.11,0.05,12.0,Klaipėda,Senamiestis,https://en.aruodas.lt/butai-klaipedoje-senamiestyje-tiltu-g-parduodamas-2-ju-kambariu-butas-klaipedos-1-3267736/,-20988.296875,173988.3,1966-01-01,2022-11-29
121900,4598,26.51,2,5,1,Central thermostat,Partial decoration,0.13,0.39,0.04,0.09,21.0,Vilnius,Šnipiškės,https://en.aruodas.lt/butai-vilniuje-snipiskese-kalvariju-g-lucky-homes-2-viskas-ko-reikia-laimingam-1-3246049/,-20983.8125,142883.81,2023-01-01,2022-11-29
46900,1421,33.0,9,9,1,Central,Fully equipped,0.11,0.24,0.2,0.18,16.0,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-debreceno-gatveje-parduodamas-suremontuotas-1-3271464/,-20982.1015625,67882.1,1973-01-01,2022-11-29
128500,3134,41.0,3,5,2,Central thermostat,Fully equipped,0.37,0.27,0.21,0.09,16.0,Vilnius,Pašilaičiai,https://en.aruodas.lt/butai-vilniuje-pasilaiciuose-laisves-pr-renovuotame-name-parduodamas-dizaineres-1-3271488/,-20972.796875,149472.8,1997-01-01,2022-11-29
65000,1383,47.0,1,5,3,Central,Fully equipped,0.27,0.3,0.52,0.04,6.0,Kaunas,Dainava,https://en.aruodas.lt/butai-kaune-dainavoje-kovo-11-osios-g-parduodamas-kompaktiskas-triju-kambariu-butas-1-3267086/,-20970.7734375,85970.77,1972-01-01,2022-11-29
159900,2805,57.0,1,5,2,Central thermostat,Fully equipped,0.24,0.41,0.63,0.35,1.0,Kaunas,Žaliakalnis,https://en.aruodas.lt/butai-kaune-zaliakalnyje-zuvinto-g-erdvus-ir-labai-sviesus-2-kambariu-butas-su-1-3254579/,-20962.421875,180862.42,2008-01-01,2022-11-29
62200,1492,41.7,3,3,2,Gas,Partial decoration,1.3,1.8,0.56,0.36,0.0,Kaunas,Šilainiai,https://en.aruodas.lt/butai-kaune-silainiuose-k-cerbuleno-g-privati-ir-puiki-vieta-jusu-namams-ar-1-3263184/,-20960.5625,83160.56,2022-01-01,2022-11-29
140000,3065,45.68,3,6,2,Central thermostat,Fully equipped,0.31,0.31,0.2,0.23,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-turime-dideli-pasirinkima-butu-su-pilna-ir-1-3178854/,-20923.25,160923.25,2021-01-01,2022-11-29
120000,3871,31.0,8,9,1,Central,Fully equipped,0.25,0.62,0.13,0.19,9.0,Vilnius,Pilaitė,https://en.aruodas.lt/butai-vilniuje-pilaiteje-priegliaus-g-parduodamas-jaukus-isskirtinis-studijos-1-3265096/,-20919.703125,140919.7,2014-01-01,2022-11-29
82000,1302,63.0,5,9,3,Central,Fully equipped,0.15,0.12,0.35,0.24,7.0,Kaunas,Šilainiai,https://en.aruodas.lt/butai-kaune-silainiuose-vetrunges-g-parduodamas-3k-butas-silainiuose-1-3265692/,-20914.6640625,102914.664,1989-01-01,2022-11-29
96200,2532,38.0,1,2,3,Aerothermal,Partial decoration,4.3,4.5,0.47,,1.0,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-vaivorykstes-g-naujame-uzdarame-kvartale-parduodami-2-3-1-3256832/,-20904.03125,117104.03,2023-01-01,2022-11-29
46990,1424,33.0,9,9,1,Central,Fully equipped,0.11,0.24,0.2,0.18,16.0,Klaipėda,Debrecenas,https://en.aruodas.lt/butai-klaipedoje-debrecene-debreceno-g-su-balkonu-debreceno-gatveje-arti-taikos-1-3243647/,-20892.1015625,67882.1,1973-01-01,2022-11-29
162464,3200,50.77,1,5,2,Central thermostat,Partial decoration,0.29,0.62,0.13,0.31,6.0,Vilnius,Markučiai,https://en.aruodas.lt/butai-vilniuje-markuciuose-manufakturu-g-vilneles-skverai-tai-naujas-merko-1-3262058/,-20889.828125,183353.83,2023-01-01,2022-11-29
70900,1144,62.0,4,5,3,Central,Fully equipped,0.18,0.17,0.11,0.16,11.0,Klaipėda,Žvejybos uostas,https://en.aruodas.lt/butai-klaipedoje-zvejybos-uoste-nidos-g-3-ju-kambariu-butas-klaipedoje-nidos-g-1-3238832/,-20887.0,91787.0,1978-01-01,2022-11-29
131272,3050,43.04,6,16,2,Central thermostat,Partial decoration,1.4,0.85,0.15,0.28,5.0,Kaunas,Centras,https://en.aruodas.lt/butai-kaune-centre-a-juozapaviciaus-pr-jau-galime-aprodyti-apartamentus-vietoje-is-1-3272842/,-20878.234375,152150.23,2021-01-01,2022-11-29
27500,1066,25.8,1,1,2,Solid fuel,Fully equipped,0.34,0.36,0.51,0.35,2.0,Kaunas,Vilijampolė,https://en.aruodas.lt/butai-kaune-vilijampoleje-sesupes-g-parduodamas-2-kambariu-butas-sesupes-g-1-3236916/,-20780.93359375,48280.934,1930-01-01,2022-11-29
