Date,Price,Region,District
2021-12,1484.64,Kaunas,Eiguliai
2022-01,1570.9,Kaunas,Eiguliai
2022-02,1581.08,Kaunas,Eiguliai
2022-03,1571.51,Kaunas,Eiguliai
2022-04,1663.07,Kaunas,Eiguliai
2022-05,1700.44,Kaunas,Eiguliai
2022-06,1708.14,Kaunas,Eiguliai
2022-07,1591.5,Kaunas,Eiguliai
2022-08,1604.18,Kaunas,Eiguliai
2022-09,1572.47,Kaunas,Eiguliai
2022-10,1561.78,Kaunas,Eiguliai
2017-01,1080.75,Kaunas,Freda
2017-02,1126.63,Kaunas,Freda
2017-03,1105.1,Kaunas,Freda
2017-04,1138.65,Kaunas,Freda
2017-05,1152.75,Kaunas,Freda
2017-06,1060.27,Kaunas,Freda
2017-07,1154.77,Kaunas,Freda
2017-08,1159.41,Kaunas,Freda
2017-09,1146.89,Kaunas,Freda
2017-10,1122.3,Kaunas,Freda
2017-11,1079.58,Kaunas,Freda
2017-12,1108.85,Kaunas,Freda
2018-01,1107.59,Kaunas,Freda
2018-02,1211.25,Kaunas,Freda
2018-03,1225.02,Kaunas,Freda
2018-04,1214.42,Kaunas,Freda
2018-05,1249.46,Kaunas,Freda
2018-06,1184.04,Kaunas,Freda
2018-07,1257.12,Kaunas,Freda
2018-08,1289.95,Kaunas,Freda
2018-09,1343.89,Kaunas,Freda
2018-10,1378.36,Kaunas,Freda
2018-11,1403.58,Kaunas,Freda
2018-12,1412.89,Kaunas,Freda
2019-01,1429.27,Kaunas,Freda
2019-02,1417.1,Kaunas,Freda
2019-03,1370.62,Kaunas,Freda
2019-04,1323.39,Kaunas,Freda
2019-05,1321.99,Kaunas,Freda
2019-06,1382.18,Kaunas,Freda
2019-07,1384.5,Kaunas,Freda
2019-08,1416.08,Kaunas,Freda
2019-09,1408.51,Kaunas,Freda
2019-10,1471.21,Kaunas,Freda
2019-11,1478.35,Kaunas,Freda
2019-12,1507.65,Kaunas,Freda
2020-01,1412.06,Kaunas,Freda
2020-02,1355.09,Kaunas,Freda
2020-03,1402.61,Kaunas,Freda
2020-04,1395.89,Kaunas,Freda
2020-05,1412.43,Kaunas,Freda
2020-06,1400.55,Kaunas,Freda
2020-07,1383.32,Kaunas,Freda
2020-08,1371.52,Kaunas,Freda
2020-09,1356.47,Kaunas,Freda
2020-10,1275.89,Kaunas,Freda
2020-11,1360.45,Kaunas,Freda
2020-12,1385.43,Kaunas,Freda
2021-01,1523.42,Kaunas,Freda
2021-02,1708.89,Kaunas,Freda
2021-03,1865.01,Kaunas,Freda
2021-04,1749.57,Kaunas,Freda
2021-05,1734.35,Kaunas,Freda
2021-06,1848.69,Kaunas,Freda
2021-07,1879.69,Kaunas,Freda
2021-08,1994.16,Kaunas,Freda
2021-09,2033.06,Kaunas,Freda
2021-10,2245.9,Kaunas,Freda
2021-11,2128.98,Kaunas,Freda
2021-12,2096.28,Kaunas,Freda
2022-01,2183.38,Kaunas,Freda
2022-02,2235.71,Kaunas,Freda
2022-03,2297.36,Kaunas,Freda
2022-04,2335,Kaunas,Freda
2022-05,2352.26,Kaunas,Freda
2022-06,2504.06,Kaunas,Freda
2022-07,2512.14,Kaunas,Freda
2022-08,2562.24,Kaunas,Freda
2022-09,2379.19,Kaunas,Freda
2022-10,2464.03,Kaunas,Freda
2017-01,894.28,Kaunas,Kalniečiai
2017-02,919.91,Kaunas,Kalniečiai
2017-03,902.18,Kaunas,Kalniečiai
2017-04,910.17,Kaunas,Kalniečiai
2017-05,925.34,Kaunas,Kalniečiai
2017-06,922.69,Kaunas,Kalniečiai
2017-07,900.2,Kaunas,Kalniečiai
2017-08,889.35,Kaunas,Kalniečiai
2017-09,912.74,Kaunas,Kalniečiai
2017-10,919.85,Kaunas,Kalniečiai
2017-11,877.17,Kaunas,Kalniečiai
2017-12,889.12,Kaunas,Kalniečiai
2018-01,899.36,Kaunas,Kalniečiai
2018-02,891.85,Kaunas,Kalniečiai
2018-03,902.39,Kaunas,Kalniečiai
2018-04,910.58,Kaunas,Kalniečiai
2018-05,884.43,Kaunas,Kalniečiai
2018-06,901.27,Kaunas,Kalniečiai
2018-07,902.19,Kaunas,Kalniečiai
2018-08,904.86,Kaunas,Kalniečiai
2018-09,958.4,Kaunas,Kalniečiai
2018-10,1021.11,Kaunas,Kalniečiai
2018-11,1037.54,Kaunas,Kalniečiai
2018-12,1056.14,Kaunas,Kalniečiai
2019-01,1107.22,Kaunas,Kalniečiai
2019-02,1115.5,Kaunas,Kalniečiai
2019-03,1110.25,Kaunas,Kalniečiai
2019-04,1053.91,Kaunas,Kalniečiai
2019-05,1024.91,Kaunas,Kalniečiai
2019-06,997.62,Kaunas,Kalniečiai
2019-07,993.88,Kaunas,Kalniečiai
2019-08,998.65,Kaunas,Kalniečiai
2019-09,1006.09,Kaunas,Kalniečiai
2019-10,1013.69,Kaunas,Kalniečiai
2019-11,1007.46,Kaunas,Kalniečiai
2019-12,1015.7,Kaunas,Kalniečiai
2020-01,1027.07,Kaunas,Kalniečiai
2020-02,1007.17,Kaunas,Kalniečiai
2020-03,1033.22,Kaunas,Kalniečiai
2020-04,972.37,Kaunas,Kalniečiai
2020-05,1041.95,Kaunas,Kalniečiai
2020-06,1026.11,Kaunas,Kalniečiai
2020-07,1023.4,Kaunas,Kalniečiai
2020-08,1025.1,Kaunas,Kalniečiai
2020-09,1019.06,Kaunas,Kalniečiai
2020-10,1047.61,Kaunas,Kalniečiai
2020-11,1032.64,Kaunas,Kalniečiai
2020-12,1075.97,Kaunas,Kalniečiai
2021-01,1084.52,Kaunas,Kalniečiai
2021-02,1138.9,Kaunas,Kalniečiai
2021-03,1353.72,Kaunas,Kalniečiai
2021-04,1367.67,Kaunas,Kalniečiai
2021-05,1349.74,Kaunas,Kalniečiai
2021-06,1306.13,Kaunas,Kalniečiai
2021-07,1178.08,Kaunas,Kalniečiai
2021-08,1157.47,Kaunas,Kalniečiai
2021-09,1128.41,Kaunas,Kalniečiai
2021-10,1255.03,Kaunas,Kalniečiai
2021-11,1282.01,Kaunas,Kalniečiai
2021-12,1264.57,Kaunas,Kalniečiai
2022-01,1350.57,Kaunas,Kalniečiai
2022-02,1385.15,Kaunas,Kalniečiai
2022-03,1351.99,Kaunas,Kalniečiai
2022-04,1352.36,Kaunas,Kalniečiai
2022-05,1418.28,Kaunas,Kalniečiai
2022-06,1498.37,Kaunas,Kalniečiai
2022-07,1563.47,Kaunas,Kalniečiai
2022-08,1598.07,Kaunas,Kalniečiai
2022-09,1593.79,Kaunas,Kalniečiai
2022-10,1587.12,Kaunas,Kalniečiai
2020-07,868.92,Kaunas,Kleboniškis
2020-08,877.55,Kaunas,Kleboniškis
2020-09,825.43,Kaunas,Kleboniškis
2020-10,807.16,Kaunas,Kleboniškis
2020-11,775.1,Kaunas,Kleboniškis
2017-01,957.18,Kaunas,Lampėdžiai
2017-02,932.9,Kaunas,Lampėdžiai
2017-03,971.81,Kaunas,Lampėdžiai
2017-04,1067.07,Kaunas,Lampėdžiai
2017-05,1097.94,Kaunas,Lampėdžiai
2017-06,1094.18,Kaunas,Lampėdžiai
2017-07,1106.45,Kaunas,Lampėdžiai
2017-08,1097.74,Kaunas,Lampėdžiai
2017-09,1088.74,Kaunas,Lampėdžiai
2017-10,1126.27,Kaunas,Lampėdžiai
2017-11,1080.01,Kaunas,Lampėdžiai
2017-12,1089.84,Kaunas,Lampėdžiai
2018-01,1121.46,Kaunas,Lampėdžiai
2018-02,1129.96,Kaunas,Lampėdžiai
2018-03,1102.99,Kaunas,Lampėdžiai
2018-04,1049.16,Kaunas,Lampėdžiai
2018-05,1064.33,Kaunas,Lampėdžiai
2018-06,1111.05,Kaunas,Lampėdžiai
2018-07,1058.7,Kaunas,Lampėdžiai
2018-08,1031.32,Kaunas,Lampėdžiai
2018-09,1056.2,Kaunas,Lampėdžiai
2018-10,1072.23,Kaunas,Lampėdžiai
2018-11,1061.5,Kaunas,Lampėdžiai
2018-12,1043.87,Kaunas,Lampėdžiai
2019-01,1087.49,Kaunas,Lampėdžiai
2019-02,986.71,Kaunas,Lampėdžiai
2019-03,944.51,Kaunas,Lampėdžiai
2019-04,1001.29,Kaunas,Lampėdžiai
2019-05,1075.29,Kaunas,Lampėdžiai
2019-06,1051.44,Kaunas,Lampėdžiai
2019-07,1052.7,Kaunas,Lampėdžiai
2019-08,1040.61,Kaunas,Lampėdžiai
2019-09,1064.27,Kaunas,Lampėdžiai
2019-10,1126.56,Kaunas,Lampėdžiai
2019-11,1063.49,Kaunas,Lampėdžiai
2019-12,1078.37,Kaunas,Lampėdžiai
2020-01,1119.18,Kaunas,Lampėdžiai
2020-02,1112.5,Kaunas,Lampėdžiai
2020-03,1139.51,Kaunas,Lampėdžiai
2020-04,1143.52,Kaunas,Lampėdžiai
2020-05,1231.55,Kaunas,Lampėdžiai
2020-06,1353.21,Kaunas,Lampėdžiai
2020-07,1404.41,Kaunas,Lampėdžiai
2020-08,1407.78,Kaunas,Lampėdžiai
2020-09,1384.33,Kaunas,Lampėdžiai
2020-10,1317.08,Kaunas,Lampėdžiai
2020-11,1365.63,Kaunas,Lampėdžiai
2020-12,1385.23,Kaunas,Lampėdžiai
2021-01,1394.71,Kaunas,Lampėdžiai
2021-02,1529.05,Kaunas,Lampėdžiai
2021-03,1573.35,Kaunas,Lampėdžiai
2021-04,1591.48,Kaunas,Lampėdžiai
2021-05,1818.42,Kaunas,Lampėdžiai
2021-06,1804.64,Kaunas,Lampėdžiai
2021-09,1714.12,Kaunas,Lampėdžiai
2021-11,1910.37,Kaunas,Lampėdžiai
2021-12,2021.1,Kaunas,Lampėdžiai
2022-03,1393.87,Kaunas,Lampėdžiai
2022-04,1399.93,Kaunas,Lampėdžiai
2022-07,1788.19,Kaunas,Lampėdžiai
2022-08,2025.27,Kaunas,Lampėdžiai
2022-10,2240.64,Kaunas,Lampėdžiai
2019-06,967.74,Kaunas,Marvelė
2020-06,1332.5,Kaunas,Marvelė
2020-07,1332.5,Kaunas,Marvelė
2020-08,1332.5,Kaunas,Marvelė
2020-09,1332.5,Kaunas,Marvelė
2017-01,592.86,Kaunas,Palemonas
2017-02,600.81,Kaunas,Palemonas
2017-03,642.16,Kaunas,Palemonas
2017-04,716.66,Kaunas,Palemonas
2017-05,716.23,Kaunas,Palemonas
2017-06,688.12,Kaunas,Palemonas
2017-07,690.16,Kaunas,Palemonas
2017-08,722.13,Kaunas,Palemonas
2017-09,713.86,Kaunas,Palemonas
2017-10,712.5,Kaunas,Palemonas
2017-11,673.26,Kaunas,Palemonas
2017-12,704.43,Kaunas,Palemonas
2018-01,683.12,Kaunas,Palemonas
2018-02,648.72,Kaunas,Palemonas
2018-03,674.09,Kaunas,Palemonas
2018-04,699.98,Kaunas,Palemonas
2018-05,576.98,Kaunas,Palemonas
2018-06,594.55,Kaunas,Palemonas
2018-07,615.58,Kaunas,Palemonas
2018-08,617.59,Kaunas,Palemonas
2018-09,636.26,Kaunas,Palemonas
2018-10,678.13,Kaunas,Palemonas
2018-11,676.24,Kaunas,Palemonas
2018-12,647.36,Kaunas,Palemonas
2019-01,599.69,Kaunas,Palemonas
2019-02,579.11,Kaunas,Palemonas
2019-03,634.3,Kaunas,Palemonas
2019-04,634.1,Kaunas,Palemonas
2019-05,643.54,Kaunas,Palemonas
2019-06,677.15,Kaunas,Palemonas
2019-07,692.31,Kaunas,Palemonas
2019-08,719.93,Kaunas,Palemonas
2019-09,683.65,Kaunas,Palemonas
2019-10,624.17,Kaunas,Palemonas
2019-11,694.39,Kaunas,Palemonas
2019-12,685.2,Kaunas,Palemonas
2020-01,676.99,Kaunas,Palemonas
2020-02,720.9,Kaunas,Palemonas
2020-03,660.39,Kaunas,Palemonas
2020-04,661.48,Kaunas,Palemonas
2020-05,686.15,Kaunas,Palemonas
2020-06,741.39,Kaunas,Palemonas
2020-07,788.59,Kaunas,Palemonas
2020-08,747.09,Kaunas,Palemonas
2020-09,797.02,Kaunas,Palemonas
2020-10,781.71,Kaunas,Palemonas
2020-11,776.36,Kaunas,Palemonas
2020-12,749.18,Kaunas,Palemonas
2021-01,723.89,Kaunas,Palemonas
2021-02,714.6,Kaunas,Palemonas
2021-03,760.6,Kaunas,Palemonas
2021-04,798.1,Kaunas,Palemonas
2021-05,821.24,Kaunas,Palemonas
2021-06,859.9,Kaunas,Palemonas
2021-07,883.51,Kaunas,Palemonas
2021-08,949.25,Kaunas,Palemonas
2021-09,1054.07,Kaunas,Palemonas
2021-10,925,Kaunas,Palemonas
2021-11,955.22,Kaunas,Palemonas
2022-01,1151.82,Kaunas,Palemonas
2022-03,1201.13,Kaunas,Palemonas
2022-04,1194.69,Kaunas,Palemonas
2022-05,1130.42,Kaunas,Palemonas
2022-06,1103.73,Kaunas,Palemonas
2022-07,1192.61,Kaunas,Palemonas
2022-08,1225.8,Kaunas,Palemonas
2022-09,1235.46,Kaunas,Palemonas
2022-10,1178.41,Kaunas,Palemonas
2017-01,811.19,Kaunas,Panemunė
2017-02,822.84,Kaunas,Panemunė
2017-03,847.63,Kaunas,Panemunė
2017-04,861.28,Kaunas,Panemunė
2017-05,876.88,Kaunas,Panemunė
2017-06,866.72,Kaunas,Panemunė
2017-07,843.37,Kaunas,Panemunė
2017-08,885.23,Kaunas,Panemunė
2017-09,900.3,Kaunas,Panemunė
2017-10,875.98,Kaunas,Panemunė
2017-11,805.75,Kaunas,Panemunė
2017-12,750.34,Kaunas,Panemunė
2018-01,781.79,Kaunas,Panemunė
2018-02,749.73,Kaunas,Panemunė
2018-03,790.15,Kaunas,Panemunė
2018-04,850.43,Kaunas,Panemunė
2018-05,858.95,Kaunas,Panemunė
2018-06,823.07,Kaunas,Panemunė
2018-07,833.74,Kaunas,Panemunė
2018-08,830.91,Kaunas,Panemunė
2018-09,795.45,Kaunas,Panemunė
2018-10,768.08,Kaunas,Panemunė
2018-11,817.95,Kaunas,Panemunė
2018-12,857.4,Kaunas,Panemunė
2019-01,922.08,Kaunas,Panemunė
2019-02,897.76,Kaunas,Panemunė
2019-03,778.2,Kaunas,Panemunė
2019-04,923.49,Kaunas,Panemunė
2019-05,830.87,Kaunas,Panemunė
2019-06,940.42,Kaunas,Panemunė
2019-07,983.78,Kaunas,Panemunė
2019-08,938.88,Kaunas,Panemunė
2019-09,925.09,Kaunas,Panemunė
2019-10,895,Kaunas,Panemunė
2019-11,1005.26,Kaunas,Panemunė
2019-12,1058.57,Kaunas,Panemunė
2020-01,1037.16,Kaunas,Panemunė
2020-02,1019.94,Kaunas,Panemunė
2020-03,1011.3,Kaunas,Panemunė
2020-04,1052.84,Kaunas,Panemunė
2020-05,1013.16,Kaunas,Panemunė
2020-06,1103.15,Kaunas,Panemunė
2020-07,1071.99,Kaunas,Panemunė
2020-08,1105.49,Kaunas,Panemunė
2020-09,1092.91,Kaunas,Panemunė
2020-10,1059.96,Kaunas,Panemunė
2020-11,1073.4,Kaunas,Panemunė
2020-12,1222.35,Kaunas,Panemunė
2021-01,1260.25,Kaunas,Panemunė
2021-02,1252.74,Kaunas,Panemunė
2021-03,1361.66,Kaunas,Panemunė
2021-04,1358.09,Kaunas,Panemunė
2021-05,1312.21,Kaunas,Panemunė
2021-06,1284.72,Kaunas,Panemunė
2021-07,1264.42,Kaunas,Panemunė
2021-08,1302.92,Kaunas,Panemunė
2021-09,1111.57,Kaunas,Panemunė
2021-10,1025.74,Kaunas,Panemunė
2021-11,1142.27,Kaunas,Panemunė
2021-12,1381.64,Kaunas,Panemunė
2022-01,1810.17,Kaunas,Panemunė
2022-02,1657.19,Kaunas,Panemunė
2022-03,1608,Kaunas,Panemunė
2022-04,1598.35,Kaunas,Panemunė
2022-05,1744.15,Kaunas,Panemunė
2022-06,1739.51,Kaunas,Panemunė
2022-07,1672.54,Kaunas,Panemunė
2022-08,1569.08,Kaunas,Panemunė
2022-09,1588.53,Kaunas,Panemunė
2022-10,1590.49,Kaunas,Panemunė
2020-07,1408.09,Kaunas,Panerys
2020-08,1408.09,Kaunas,Panerys
2020-09,1320.92,Kaunas,Panerys
2020-10,1292.49,Kaunas,Panerys
2020-11,1314.51,Kaunas,Panerys
2020-12,1244.77,Kaunas,Panerys
2021-01,1379.37,Kaunas,Panerys
2017-01,727.34,Kaunas,Petrašiūnai
2017-02,752.68,Kaunas,Petrašiūnai
2017-03,751.77,Kaunas,Petrašiūnai
2017-04,701.42,Kaunas,Petrašiūnai
2017-05,684.43,Kaunas,Petrašiūnai
2017-06,670.21,Kaunas,Petrašiūnai
2017-07,665.28,Kaunas,Petrašiūnai
2017-08,684.43,Kaunas,Petrašiūnai
2017-09,724.03,Kaunas,Petrašiūnai
2017-10,702.59,Kaunas,Petrašiūnai
2017-11,672.52,Kaunas,Petrašiūnai
2017-12,676.01,Kaunas,Petrašiūnai
2018-01,677.91,Kaunas,Petrašiūnai
2018-02,684.64,Kaunas,Petrašiūnai
2018-03,685.22,Kaunas,Petrašiūnai
2018-04,681.61,Kaunas,Petrašiūnai
2018-05,735.34,Kaunas,Petrašiūnai
2018-06,725.55,Kaunas,Petrašiūnai
2018-07,718.37,Kaunas,Petrašiūnai
2018-08,710.15,Kaunas,Petrašiūnai
2018-09,697.07,Kaunas,Petrašiūnai
2018-10,698.63,Kaunas,Petrašiūnai
2018-11,684.77,Kaunas,Petrašiūnai
2018-12,731.03,Kaunas,Petrašiūnai
2019-01,786.35,Kaunas,Petrašiūnai
2019-02,790.84,Kaunas,Petrašiūnai
2019-03,821.24,Kaunas,Petrašiūnai
2019-04,842.14,Kaunas,Petrašiūnai
2019-05,829.83,Kaunas,Petrašiūnai
2019-06,945.05,Kaunas,Petrašiūnai
2019-07,886.59,Kaunas,Petrašiūnai
2019-08,894,Kaunas,Petrašiūnai
2019-09,917.69,Kaunas,Petrašiūnai
2019-10,1006.52,Kaunas,Petrašiūnai
2019-11,1058.7,Kaunas,Petrašiūnai
2019-12,1107.19,Kaunas,Petrašiūnai
2020-01,1069.38,Kaunas,Petrašiūnai
2020-02,1071.46,Kaunas,Petrašiūnai
2020-03,1103.61,Kaunas,Petrašiūnai
2020-04,1136.69,Kaunas,Petrašiūnai
2020-05,1123.43,Kaunas,Petrašiūnai
2020-06,1097.84,Kaunas,Petrašiūnai
2020-07,1069.41,Kaunas,Petrašiūnai
2020-08,1028.99,Kaunas,Petrašiūnai
2020-09,1007.27,Kaunas,Petrašiūnai
2020-10,1068.59,Kaunas,Petrašiūnai
2020-11,1110.7,Kaunas,Petrašiūnai
2020-12,1046.07,Kaunas,Petrašiūnai
2021-01,1095.55,Kaunas,Petrašiūnai
2021-02,1142.96,Kaunas,Petrašiūnai
2021-03,1121.57,Kaunas,Petrašiūnai
2021-04,1232.1,Kaunas,Petrašiūnai
2021-05,1324.55,Kaunas,Petrašiūnai
2021-06,1416.39,Kaunas,Petrašiūnai
2021-07,1368.28,Kaunas,Petrašiūnai
2021-08,1302.9,Kaunas,Petrašiūnai
2021-09,1350.6,Kaunas,Petrašiūnai
2021-10,1328.55,Kaunas,Petrašiūnai
2021-11,1388.9,Kaunas,Petrašiūnai
2021-12,1405.18,Kaunas,Petrašiūnai
2022-01,1469.18,Kaunas,Petrašiūnai
2022-02,1472.75,Kaunas,Petrašiūnai
2022-03,1338.85,Kaunas,Petrašiūnai
2022-04,1287.08,Kaunas,Petrašiūnai
2022-05,1262.23,Kaunas,Petrašiūnai
2022-06,1337.69,Kaunas,Petrašiūnai
2022-07,1359.62,Kaunas,Petrašiūnai
2022-08,1506.34,Kaunas,Petrašiūnai
2022-09,1793.27,Kaunas,Petrašiūnai
2022-10,1676.45,Kaunas,Petrašiūnai
2017-12,580.39,Kaunas,Rokai
2018-01,559.1,Kaunas,Rokai
2018-02,547.79,Kaunas,Rokai
2018-08,637.44,Kaunas,Rokai
2018-09,542.32,Kaunas,Rokai
2018-10,523.81,Kaunas,Rokai
2019-07,798.94,Kaunas,Rokai
2019-08,770.3,Kaunas,Rokai
2019-09,782.59,Kaunas,Rokai
2019-10,916.85,Kaunas,Rokai
2019-12,913.51,Kaunas,Rokai
2020-01,924.58,Kaunas,Rokai
2020-02,907.92,Kaunas,Rokai
2020-03,882.75,Kaunas,Rokai
2020-04,880.79,Kaunas,Rokai
2020-05,881.49,Kaunas,Rokai
2020-06,864.44,Kaunas,Rokai
2020-08,859.12,Kaunas,Rokai
2020-09,836.19,Kaunas,Rokai
2020-10,941.26,Kaunas,Rokai
2020-11,985.01,Kaunas,Rokai
2021-01,1303.85,Kaunas,Rokai
2022-02,1532.25,Kaunas,Rokai
2022-03,1472.51,Kaunas,Rokai
2022-04,1499.32,Kaunas,Rokai
2017-01,919.69,Kaunas,Romainiai
2017-02,951.07,Kaunas,Romainiai
2017-03,976.85,Kaunas,Romainiai
2017-04,957.61,Kaunas,Romainiai
2017-05,872.05,Kaunas,Romainiai
2017-06,914.12,Kaunas,Romainiai
2017-07,872.42,Kaunas,Romainiai
2017-08,852.18,Kaunas,Romainiai
2017-09,834.04,Kaunas,Romainiai
2017-10,931.51,Kaunas,Romainiai
2017-11,968.71,Kaunas,Romainiai
2017-12,946.61,Kaunas,Romainiai
2018-01,934.75,Kaunas,Romainiai
2018-02,966.22,Kaunas,Romainiai
2018-03,949.46,Kaunas,Romainiai
2018-04,1002.84,Kaunas,Romainiai
2018-05,1009.22,Kaunas,Romainiai
2018-06,1030.43,Kaunas,Romainiai
2018-07,1066.65,Kaunas,Romainiai
2018-08,1052.85,Kaunas,Romainiai
2018-09,1036.22,Kaunas,Romainiai
2018-10,1060.61,Kaunas,Romainiai
2018-11,1056.62,Kaunas,Romainiai
2018-12,1071.81,Kaunas,Romainiai
2019-01,944.55,Kaunas,Romainiai
2019-02,936.53,Kaunas,Romainiai
2019-03,977.23,Kaunas,Romainiai
2019-04,998.92,Kaunas,Romainiai
2019-05,976.2,Kaunas,Romainiai
2019-06,1091.2,Kaunas,Romainiai
2019-07,1083.74,Kaunas,Romainiai
2019-08,1094.13,Kaunas,Romainiai
2019-09,1101.73,Kaunas,Romainiai
2019-10,1013.81,Kaunas,Romainiai
2019-11,1017.04,Kaunas,Romainiai
2019-12,981.11,Kaunas,Romainiai
2020-01,952.85,Kaunas,Romainiai
2020-02,995.9,Kaunas,Romainiai
2020-03,1036.17,Kaunas,Romainiai
2020-04,993.86,Kaunas,Romainiai
2020-05,988.82,Kaunas,Romainiai
2020-06,1053.84,Kaunas,Romainiai
2020-07,1033.16,Kaunas,Romainiai
2020-08,1026.61,Kaunas,Romainiai
2020-09,1063.85,Kaunas,Romainiai
2020-10,1101.98,Kaunas,Romainiai
2020-11,1153.42,Kaunas,Romainiai
2020-12,1165.44,Kaunas,Romainiai
2021-01,1171.69,Kaunas,Romainiai
2021-02,1199.79,Kaunas,Romainiai
2021-03,1252.89,Kaunas,Romainiai
2021-04,1266.1,Kaunas,Romainiai
2021-05,1306.71,Kaunas,Romainiai
2021-06,1389.3,Kaunas,Romainiai
2021-07,1449.21,Kaunas,Romainiai
2021-08,1569.81,Kaunas,Romainiai
2021-09,1498.11,Kaunas,Romainiai
2021-10,1419.97,Kaunas,Romainiai
2021-11,1486.64,Kaunas,Romainiai
2021-12,1483.98,Kaunas,Romainiai
2022-01,1458.74,Kaunas,Romainiai
2022-02,1553.75,Kaunas,Romainiai
2022-03,1592.04,Kaunas,Romainiai
2022-04,1605.76,Kaunas,Romainiai
2022-05,1807.32,Kaunas,Romainiai
2022-06,1721.84,Kaunas,Romainiai
2022-07,1553.82,Kaunas,Romainiai
2022-08,1766.6,Kaunas,Romainiai
2022-09,1993.76,Kaunas,Romainiai
2022-10,1751.19,Kaunas,Romainiai
2017-01,894.27,Kaunas,Sargėnai
2017-02,901.75,Kaunas,Sargėnai
2017-03,886.14,Kaunas,Sargėnai
2017-04,896.21,Kaunas,Sargėnai
2017-05,889,Kaunas,Sargėnai
2017-06,893.77,Kaunas,Sargėnai
2017-07,902.25,Kaunas,Sargėnai
2017-08,896.18,Kaunas,Sargėnai
2017-09,900.94,Kaunas,Sargėnai
2017-10,873.83,Kaunas,Sargėnai
2017-11,896.78,Kaunas,Sargėnai
2017-12,916.11,Kaunas,Sargėnai
2018-01,922.01,Kaunas,Sargėnai
2018-02,913.39,Kaunas,Sargėnai
2018-03,874.08,Kaunas,Sargėnai
2018-04,848.25,Kaunas,Sargėnai
2018-05,843.94,Kaunas,Sargėnai
2018-06,880.97,Kaunas,Sargėnai
2018-07,868.42,Kaunas,Sargėnai
2018-08,840,Kaunas,Sargėnai
2018-09,817.55,Kaunas,Sargėnai
2018-10,868.97,Kaunas,Sargėnai
2018-11,908.67,Kaunas,Sargėnai
2018-12,893.36,Kaunas,Sargėnai
2019-01,870.16,Kaunas,Sargėnai
2019-02,894.11,Kaunas,Sargėnai
2019-03,941.08,Kaunas,Sargėnai
2019-04,1069.94,Kaunas,Sargėnai
2019-05,982.49,Kaunas,Sargėnai
2019-06,955.14,Kaunas,Sargėnai
2019-07,901.31,Kaunas,Sargėnai
2019-08,923.24,Kaunas,Sargėnai
2019-09,896.74,Kaunas,Sargėnai
2019-10,889.39,Kaunas,Sargėnai
2019-11,835.29,Kaunas,Sargėnai
2019-12,835.74,Kaunas,Sargėnai
2020-01,835.66,Kaunas,Sargėnai
2020-02,1022.99,Kaunas,Sargėnai
2020-03,878.66,Kaunas,Sargėnai
2020-04,719.94,Kaunas,Sargėnai
2020-05,806.98,Kaunas,Sargėnai
2020-06,844.18,Kaunas,Sargėnai
2020-07,819.71,Kaunas,Sargėnai
2020-08,802.43,Kaunas,Sargėnai
2020-09,807.32,Kaunas,Sargėnai
2020-10,776.64,Kaunas,Sargėnai
2020-11,758.94,Kaunas,Sargėnai
2020-12,807.83,Kaunas,Sargėnai
2021-01,770.5,Kaunas,Sargėnai
2021-02,657.48,Kaunas,Sargėnai
2021-03,824.67,Kaunas,Sargėnai
2021-04,820.69,Kaunas,Sargėnai
2021-05,847.92,Kaunas,Sargėnai
2021-06,1038.53,Kaunas,Sargėnai
2021-07,1051.56,Kaunas,Sargėnai
2021-08,1202.86,Kaunas,Sargėnai
2021-09,1251.85,Kaunas,Sargėnai
2021-10,1224.31,Kaunas,Sargėnai
2021-11,1185.52,Kaunas,Sargėnai
2021-12,1171.35,Kaunas,Sargėnai
2022-01,1147.14,Kaunas,Sargėnai
2022-02,1104.28,Kaunas,Sargėnai
2022-03,1096.31,Kaunas,Sargėnai
2022-04,1171.89,Kaunas,Sargėnai
2022-05,1233.54,Kaunas,Sargėnai
2022-06,1318.08,Kaunas,Sargėnai
2022-08,1319.53,Kaunas,Sargėnai
2022-10,1373.98,Kaunas,Sargėnai
2017-01,1451.43,Kaunas,Senamiestis
2017-02,1437.59,Kaunas,Senamiestis
2017-03,1491.1,Kaunas,Senamiestis
2017-04,1511.59,Kaunas,Senamiestis
2017-05,1515.03,Kaunas,Senamiestis
2017-06,1489.24,Kaunas,Senamiestis
2017-07,1474.7,Kaunas,Senamiestis
2017-08,1500.45,Kaunas,Senamiestis
2017-09,1557.55,Kaunas,Senamiestis
2017-10,1556.92,Kaunas,Senamiestis
2017-11,1510.83,Kaunas,Senamiestis
2017-12,1480.8,Kaunas,Senamiestis
2018-01,1529.3,Kaunas,Senamiestis
2018-02,1585.83,Kaunas,Senamiestis
2018-03,1599.34,Kaunas,Senamiestis
2018-04,1747.88,Kaunas,Senamiestis
2018-05,1760.75,Kaunas,Senamiestis
2018-06,1775.14,Kaunas,Senamiestis
2018-07,1784.05,Kaunas,Senamiestis
2018-08,1774.75,Kaunas,Senamiestis
2018-09,1790.93,Kaunas,Senamiestis
2018-10,1830.1,Kaunas,Senamiestis
2018-11,1808.99,Kaunas,Senamiestis
2018-12,1762.6,Kaunas,Senamiestis
2019-01,1759.82,Kaunas,Senamiestis
