Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href
131000,2397,54.65,2,7,2,2010-01-01,Gas,Fully equipped,1.2,1.3,0.18,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-parduodomas-butas-elijos-komplekse-sventojoje-1-3222068/
190000,5262,36.11,2,2,2,2020-01-01,Electric,Fully equipped,0.63,0.57,0.32,,3,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-prieplaukos-g-bustas-prie-baltijos-juros-nutoles-vos-500-1-3189050/
70000,2108,33.21,2,4,1,1991-01-01,Electric,Fully equipped,0.67,0.81,0.58,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-isikurk-savo-buste-prie-juros-jau-siandien-1-3199363/
70000,2806,24.95,3,4,1,1991-01-01,Electric,Fully equipped,0.67,0.81,0.58,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-isikurk-savo-buste-prie-juros-jau-siandien-1-3212830/
90500,2155,42.0,2,3,2,2022-01-01,Electric,Fully equipped,1.8,1.7,1.2,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-kregzdziu-g-aprasymas-2022m-puiki-zinia-lapkricio-1-3221480/
139000,2527,55.0,2,6,2,2010-01-01,Central thermostat,Fully equipped,1.2,1.3,0.15,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-parduodamas-puikus-dvieju-kambariu-irengtas-1-3213608/
55000,1222,45.0,2,3,3,1991-01-01,Electric,Partial decoration,2.4,2.4,1.9,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-kalgrauziu-g-parduodamos-atskiros-16-80-kvm-1-3272982/
198000,2718,72.86,4,4,3,1991-01-01,Central,Fully equipped,0.12,0.17,0.44,,2,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-pusyno-g-isskirtinis-butas-sventojoje-salia-1-3272900/
35000,1400,25.0,2,3,1,1991-01-01,Other,Partial decoration,2.4,2.4,1.9,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-kalgrauziu-g-nauja-kaina-parduodamos-atskiros-16-1-3272290/
24000,1500,16.0,1,3,1,1991-01-01,Other,Partial decoration,2.4,2.4,1.9,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-kalgrauziu-g-patraukli-kaina-parduodamos-atskiros-1-3272286/
131187,2152,60.95,2,3,3,2022-01-01,Electric,Partial decoration,0.32,0.46,0.75,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-gyvenimas-kaip-atostogos-ant-bangos-1-3272074/
125419,2050,61.18,1,3,3,2022-01-01,Electric,Partial decoration,0.32,0.46,0.75,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-gyvenimas-kaip-atostogos-ant-bangos-1-3272052/
65000,1477,44.0,4,4,2,1986-01-01,Central,Fully equipped,0.3,0.41,0.45,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-lieknu-g-puiki-galimybe-susikurti-savo-svajoniu-namus-1-3270406/
56000,2667,21.0,1,2,1,2022-01-01,Electric,Fully equipped,1.2,1.2,0.81,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-paupio-g-naras-penkiu-butu-poilsio-namas-1-3267824/
180000,2831,63.58,4,8,2,2010-01-01,Central thermostat,Fully equipped,1.2,1.3,0.18,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-2-kambariu-butas-mokyklos-g-sventojoje-1-3267348/
51500,2341,22.0,1,3,1,1987-01-01,Electric,Fully equipped,0.83,0.97,0.71,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-1-kambario-butas-mokyklos-g-sventojoje-1-3266592/
118000,2185,54.0,2,9,2,2020-01-01,Central thermostat,Fully equipped,1.1,1.3,0.06,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-2-kambariu-butas-mokyklos-g-sventojoje-1-3256428/
139530,2791,50.0,1,7,2,2010-01-01,Central thermostat,Fully equipped,1.1,1.3,0.14,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-parduodamas-dvieju-kambariu-butas-su-terasa-1-3195354/
115000,3617,31.79,5,7,1,2018-01-01,Central thermostat,Fully equipped,1.1,1.3,0.14,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-parduodamas-studio-tipo-butas-su-balkonu-1-3223404/
182000,2866,63.5,1,2,3,2022-01-01,"Electric, sun energy",Fully equipped,1.1,1.2,0.97,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-elijos-g-nepraleiskite-progos-apziureti-isskirtiniu-1-3209623/
180000,2757,65.28,4,4,3,2008-01-01,Gas,Fully equipped,0.49,0.63,0.65,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-meguvos-g-iki-papludimio-tik-500-metru-sventojoje-1-3256166/
175000,2917,60.0,3,6,2,2021-01-01,Gas,Fully equipped,0.93,1.1,0.49,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-parduodamas-dvieju-kambariu-butas-elijos-1-3255938/
245000,4900,50.0,1,3,2,2020-01-01,"Electric, aerothermal",Fully equipped,0.61,0.57,0.41,,2,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-prieplaukos-g-butas-sventosios-vartu-projekte-1-3255328/
87000,2009,43.31,1,4,2,2006-01-01,Electric,Fully equipped,0.81,0.96,0.66,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-parduodamas-2-kambariu-butas-sventojoje-1-3233568/
94000,1424,66.0,3,3,3,1988-01-01,Electric,Fully equipped,0.64,0.76,0.49,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-meguvos-g-parduodamas-3-kambariu-butas-meguvos-g-1-3223866/
95000,1573,60.38,2,4,2,1988-01-01,Electric,Fully equipped,0.83,0.97,0.71,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-mokyklos-g-parduodamas-irengtas-2-kambariu-erdvus-butas-1-3223272/
130728,3900,33.52,2,4,1,2022-01-01,Gas,Partial decoration,0.8,0.91,0.43,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-juros-g-parduodamas-1-kambario-butas-dar-statomame-1-3028915/
127000,2954,42.99,1,1,2,2022-01-01,Gas,Partial decoration,0.8,0.91,0.43,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-juros-g-parduodamas-2-kambario-butas-dar-statomame-1-3028911/
153387,3900,39.33,1,1,2,2022-01-01,Gas,Partial decoration,0.8,0.91,0.43,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-juros-g-parduodamas-2-kambario-butas-dar-statomame-1-3028895/
176812,3750,47.15,2,4,2,2022-01-01,Gas,Partial decoration,0.95,1.1,0.25,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-juros-g-parduodamas-2-kambario-butas-dar-statomame-1-3026119/
150282,3300,45.54,4,4,2,2022-01-01,Gas,Partial decoration,0.95,1.1,0.25,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-juros-g-parduodamas-2-kambariu-butas-dar-statomame-1-3026101/
117018,3300,35.46,4,4,1,2022-01-01,Gas,Partial decoration,0.95,1.1,0.25,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-juros-g-parduodamas-1-kambario-butas-dar-statomame-1-3026099/
105765,3300,32.05,4,4,1,2022-01-01,Gas,Partial decoration,0.95,1.1,0.25,,0,Palanga,Šventoji,https://en.aruodas.lt/butai-palangoje-sventojoje-juros-g-parduodamas-1-kambario-butas-dar-statomame-1-3026093/
172578,4900,35.22,2,2,2,2022-01-01,Gas,Fully equipped,0.52,0.23,0.22,0.32,5,Palanga,Palanga,https://en.aruodas.lt/butai-palangoje-liepu-tak-parduodami-puikus-sviesus-ka-tik-naujai-1-3259264/
