Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href
79900,1480,54.0,1,5,2,1978-01-01,Central,Fully equipped,0.09,1.1,0.18,0.2,2,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-antanavos-g-dvieju-kambariu-butas-puikioje-vietoje-1-3228928/
50000,1439,34.74,3,3,2,1898-01-01,Other,Other,0.12,0.51,0.52,0.08,3,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-gintariskiu-g-su-vaizdu-i-senamiesti-parduodamas-butas-1-3227492/
50000,1373,36.42,3,3,3,1898-01-01,Other,Partial decoration,0.12,0.51,0.52,0.08,3,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-gintariskiu-g-su-vaizdu-i-senamiesti-parduodamas-butas-1-3227490/
120855,2100,57.55,3,3,3,2023-01-01,Aerothermal,Partial decoration,1.3,1.2,0.22,0.18,0,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-k-dulksnio-g-viename-graziausiu-kauno-miesto-kvartalu-1-3223368/
21900,821,26.69,2,2,2,2000-01-01,Solid fuel,Fully equipped,0.15,0.88,0.05,0.03,3,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-veiveriu-g-parduodamas-dvieju-kambariu-butas-veiveriu-g-1-3221596/
118700,2900,40.93,1,8,2,2022-01-01,Central thermostat,Partial decoration,0.63,0.6,0.64,0.14,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-h-ir-o-minkovskiu-g-nemunaiciai-butai-ant-nemuno-kranto-1-3209647/
135600,3001,45.18,1,6,2,2022-01-01,Central thermostat,Partial decoration,0.63,0.6,0.64,0.14,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-h-ir-o-minkovskiu-g-nemunaiciai-butai-ant-nemuno-kranto-1-3164508/
168700,2859,59.0,1,8,3,2022-01-01,Central thermostat,Partial decoration,0.63,0.6,0.64,0.14,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-h-ir-o-minkovskiu-g-nemunaiciai-butai-ant-nemuno-kranto-1-3164502/
27000,380,71.0,2,2,6,1930-01-01,Solid fuel,Partial decoration,0.28,0.33,0.8,0.08,0,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-kalvarijos-g-parduodamas-visas-antras-aukstas-aleksote-1-3204425/
116950,3500,33.41,1,6,1,2022-01-01,Central thermostat,Partial decoration,0.63,0.6,0.64,0.14,1,Kaunas,Aleksotas,https://en.aruodas.lt/butai-kaune-aleksote-h-ir-o-minkovskiu-g-su-vaizdu-i-nemuna-nemunaiciai-1-3195576/
90000,1837,49.0,1,5,2,1986-01-01,Central,Fully equipped,0.08,0.34,0.13,0.16,2,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-s-zukausko-g-labai-tvarkingas-butas-apsauga-rusio-durys-1-3272980/
79000,1717,46.0,1,5,1,1986-01-01,Central,Fully equipped,0.08,0.33,0.21,0.16,11,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-pakrascio-g-parduodamas-erdvus-vieno-kambario-butas-1-3231308/
75000,1497,50.11,4,9,2,1975-01-01,Central,Fully equipped,0.2,0.25,0.17,0.21,6,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-gelezinio-vilko-g-parduodamas-be-tarpininku-pradetas-1-3268196/
47000,1880,25.0,6,6,1,1986-01-01,Central,Fully equipped,0.43,0.11,0.56,0.31,4,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-kalnieciu-g-parduodamas-1-kambario-butas-su-baldais-1-3267026/
79000,1639,48.2,2,5,2,1974-01-01,Central,Fully equipped,0.22,0.3,0.47,0.17,10,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-muravos-g-siltas-butas-antrame-aukste-puiki-galimybe-1-3266686/
121000,1779,68.0,6,16,3,1982-01-01,Central,Fully equipped,0.22,0.45,0.12,0.18,3,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-p-plechaviciaus-g-parduodamas-3-kambariu-butas-kalnieciu-1-3273282/
79000,1580,50.0,4,5,2,1980-01-01,Central,Fully equipped,0.16,0.39,0.26,0.1,2,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-p-plechaviciaus-g-pplechaviciaus-g29-kalnieciai-45ab-1-3272752/
144000,1733,83.09,9,9,4,1973-01-01,Central thermostat,Fully equipped,0.23,0.37,0.24,0.11,8,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-gelezinio-vilko-g-parduodamas-pilnai-ir-kokybiskai-2021-metais-1-3263064/
79500,1359,58.48,1,5,3,1979-01-01,Central,Fully equipped,0.11,0.32,0.32,0.23,10,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-savanoriu-pr-parduodamas-savanoriu-pr-413-butas-su-1-3237232/
67000,1340,50.0,5,5,2,1985-01-01,Central,Fully equipped,0.16,0.21,0.1,0.04,2,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-siaures-pr-1-3259878/
74000,1480,50.0,4,5,2,1977-01-01,Central,Fully equipped,0.27,0.12,0.34,0.18,9,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-pakrascio-g-parduodamas-2-kambariu-butas-kalnieciuose-1-3268702/
76000,1520,50.0,2,5,2,1978-01-01,Central,Fully equipped,0.17,0.09,0.36,0.26,6,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-gelezinio-vilko-g-parduodamas-dvieju-kambariu-butas-kalnieciu-1-3258064/
63499,2117,30.0,2,5,1,1974-01-01,Central,Fully equipped,0.35,0.19,0.44,0.05,6,Kaunas,Kalniečiai,https://en.aruodas.lt/butai-kaune-kalnieciuose-p-luksio-g-parduodamas-kalnieciu-parke-1kamb-butas2-1-3257888/
