Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href
490000,5306,92.35,6,8,4,1985-01-01,Central thermostat,Fully equipped,0.58,0.25,0.37,0.15,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-danes-g-pastatas-yra-klaipedos-centre-prie-danes-1-3219528/
125000,2500,50.0,5,20,2,2008-01-01,Central thermostat,Fully equipped,0.41,0.17,0.5,0.14,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-minijos-g-parduodamas-jaukus-50-kv-m-2-kambariu-butas-1-3250003/
89500,2476,36.15,2,7,2,2008-01-01,Central thermostat,Fully equipped,0.48,0.65,0.44,0.25,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-birutes-g-butas-2-kambariu-3615-m2-su-21-m2-terasa-1-3259464/
160000,2581,62.0,1,1,3,2022-01-01,Central thermostat,Partial decoration,0.64,0.13,0.31,0.33,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-parduodami-nauji-a-klases-butai-naujos-1-3247359/
63000,1800,35.0,2,5,2,1988-01-01,Central,Fully equipped,0.3,0.48,0.21,0.22,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-2-kambariu-butas-renovuotame-name-1-3246301/
181000,2463,73.49,4,5,3,1988-01-01,Central,Partial decoration,0.47,0.09,0.12,0.15,9,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-m-mazvydo-al-3-kambariu-butas-su-lodzija-ir-nuostabiu-1-3198157/
69500,2317,30.0,4,5,1,1962-01-01,Central,Fully equipped,0.66,0.26,0.43,0.08,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-danes-g-sumazinom-kaina-1-kambario-butas-danes-g-1-3244443/
161000,2692,59.81,6,6,2,2023-01-01,"Geothermal, sun energy",Partial decoration,0.32,0.5,0.13,0.15,12,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-naujiena-moderniausiame-daugiabutyje-1-3265508/
83500,2909,28.7,6,6,1,2023-01-01,"Geothermal, sun energy",Partial decoration,0.32,0.5,0.13,0.15,12,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-naujiena-moderniausiame-daugiabutyje-1-3265510/
84900,1974,43.0,4,5,2,1969-01-01,Central thermostat,Fully equipped,0.05,0.42,0.26,0.13,24,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-renovuotame-name-parduodamas-tvarkingas-1-3273088/
84900,1974,43.0,4,5,2,1969-01-01,Central,Fully equipped,0.05,0.42,0.26,0.13,24,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-2-k-butas-renovuotame-name-netoli-centro-1-3223400/
84900,1974,43.0,4,5,2,1969-01-01,Central thermostat,Fully equipped,0.05,0.42,0.26,0.13,24,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-parduodamas-irengtas-2-ju-kamb-butas-1-3273032/
84990,1977,43.0,4,5,2,1967-01-01,Central thermostat,Fully equipped,0.05,0.42,0.26,0.13,24,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-taikos-pr-2-kambariu-butas-prie-3-mylimuju-renovuotame-1-3271698/
84900,1974,43.0,4,5,2,1964-01-01,"Central, central thermostat",Fully equipped,0.05,0.42,0.26,0.13,24,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-puiki-investicija-tiek-nuomai-tiek-gyvenimui-1-3259504/
57900,1930,30.0,4,5,1,1977-01-01,Central thermostat,Fully equipped,0.24,0.18,0.22,0.31,12,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-paryziaus-komunos-g-1-kambario-butas-prie-azuolyno-parko-1-3273024/
77000,1834,41.98,2,3,2,1968-01-01,Central,Fully equipped,0.11,0.16,0.33,0.09,7,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-j-zauerveino-g-klaipedoje-jzauerveino-g-murinio-namo-23-1-3273012/
124999,2500,50.0,5,20,2,2008-01-01,"Central thermostat, aerothermal",Fully equipped,0.41,0.17,0.5,0.14,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-minijos-g-centre-visai-salia-senamiescio-parduodame-1-3272872/
125000,2500,50.0,5,20,2,2008-01-01,Central thermostat,Fully equipped,0.41,0.17,0.5,0.14,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-minijos-g-parduodamas-jaukus-50-kv-m-2-kambariu-butas-1-3250003/
125000,2500,50.0,5,20,2,2008-01-01,Central thermostat,Fully equipped,0.41,0.17,0.5,0.14,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-minijos-g-parduodamas-jaukus-50-kv-m-2-kambariu-1-3272708/
123000,2460,50.0,5,20,2,2008-01-01,Central thermostat,Fully equipped,0.41,0.17,0.5,0.14,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-minijos-g-kaina-galutine-centre-visai-salia-1-3270802/
125000,2500,50.0,5,20,2,2008-01-01,Central thermostat,Fully equipped,0.41,0.17,0.5,0.14,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-minijos-g-2-kambariu-butas-miesto-centre-jau-1-3250067/
125000,2500,50.0,5,20,2,2008-01-01,Central thermostat,Fully equipped,0.41,0.17,0.5,0.14,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-minijos-g-parduodamas-jaukus-50-kv-m-2-kambariu-butas-1-3268628/
125000,874,143.0,5,5,2,1961-01-01,Electric,Partial decoration,0.4,0.14,0.05,0.17,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-parduodamas-neirengtas-4364kvm-100kvm-1-3272780/
185000,2803,66.0,5,5,3,1978-01-01,Central thermostat,Fully equipped,0.32,0.13,0.17,0.26,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-m-mazvydo-al-renovuotas-namas-3k-butas-renovacija-1-3272776/
185000,2846,65.0,5,5,3,1978-01-01,Central thermostat,Fully equipped,0.32,0.13,0.17,0.26,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-m-mazvydo-al-renovuotas-namas-3k-butas-renovacija-1-3265016/
155000,1667,93.0,3,4,3,1960-01-01,Central,Fully equipped,0.25,0.05,0.17,0.23,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-parduodamas-pilnai-irengtas-3-kambariu-butas-1-3272660/
155000,1667,93.0,3,4,3,1960-01-01,Central,Fully equipped,0.25,0.05,0.17,0.23,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-paciame-miesto-centre-3-kambariu-butas-1-3201343/
155000,1667,93.0,3,4,3,1960-01-01,Central,Fully equipped,0.25,0.05,0.17,0.23,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-centre-sdaukanto-g-parduodamas-pilnai-1-3257810/
275000,3102,88.66,2,3,3,1969-01-01,Central thermostat,Fully equipped,0.31,0.19,0.34,0.23,5,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-vilties-g-parduodamas-renovuotame-name-suremontuotas-3-1-3272652/
76000,1969,38.6,1,2,2,1914-01-01,Central,Fully equipped,0.05,0.08,0.05,0.18,12,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-butsargiu-g-parduodame-puiku-gero-isplanavimo-buta-1-3272306/
94000,2765,34.0,2,3,2,1920-01-01,Central,Fully equipped,0.45,0.19,0.18,0.15,5,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-s-daukanto-g-netoli-m-mazvydo-alejos-1-3232456/
57900,1930,30.0,4,5,1,1979-01-01,Central thermostat,Fully equipped,0.24,0.18,0.22,0.31,12,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-paryziaus-komunos-g-puikioje-vietoje-beveik-paciame-miesto-1-3272120/
57900,1930,30.0,4,5,1,1979-01-01,Central,Fully equipped,0.24,0.18,0.22,0.31,12,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-vetrungeje-paryziaus-komunos-g-paryziaus-komunos-g-arciau-taikos-pr-1-3268960/
50000,1000,50.0,2,3,2,1904-01-01,Solid fuel,Fully equipped,0.16,0.19,0.34,0.05,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-naujoji-uosto-g-naujojo-uosto-g-salia-limarko-parduodami-du-1-3272112/
145000,2476,58.57,2,4,3,1957-01-01,Central thermostat,Fully equipped,0.48,0.2,0.05,0.07,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-lietuvininku-a--isskirtinis-butas-klaipedos-centre-1-3265384/
144990,2457,59.0,2,4,3,1957-01-01,Central thermostat,Fully equipped,0.48,0.2,0.05,0.07,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-lietuvininku-a-butas-su-kolektoriniu-sildymu-centre-1-3271580/
145000,2458,59.0,2,4,2,1957-01-01,Central thermostat,Fully equipped,0.48,0.2,0.05,0.07,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-lietuvininku-a-isskirtinis-butas-klaipedos-centre-1-3253199/
145000,2458,59.0,2,3,3,1961-01-01,Central thermostat,Fully equipped,0.48,0.2,0.05,0.07,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-lietuvininku-a-nauja-kainaisskirtinis-butas-klaipedos-1-3258332/
67999,1619,42.0,4,5,2,1968-01-01,Central,Other,0.11,0.51,0.33,0.14,21,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-parduodamas-2-kambariu-butas-taikos-pr-1-3271738/
81000,1978,40.95,4,7,1,2006-01-01,Central thermostat,Fully equipped,0.48,0.65,0.44,0.25,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-birutes-g-parduodamas-1-o-kambario-butas-su-lodzija-1-3265432/
165000,2472,66.76,5,5,3,1980-01-01,Central,Fully equipped,0.14,0.24,0.48,0.03,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-liepu-g-parduodamas-erdvus-ir-sviesus-3-kambariu-1-3268074/
105000,2333,45.0,3,5,2,1951-01-01,Central,Fully equipped,0.46,0.1,0.05,0.2,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-m-mazvydo-al-parduodamas-2-atskiru-kambariu-butas-su-1-3270916/
105000,2333,45.0,3,5,2,1960-01-01,Central,Fully equipped,0.46,0.1,0.05,0.2,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-m-mazvydo-al-parduodamas-2-atskiru-kambariu-butas-su-1-3258966/
76000,1969,38.6,1,2,2,1914-01-01,Central,Fully equipped,0.13,0.07,0.08,0.1,14,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-butsargiu-g-klaipeda-2-k-butas-senamiestyje-1-3270794/
56000,2074,27.0,2,2,2,2009-01-01,Other,Fully equipped,0.45,0.28,0.29,0.29,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-gelezinkelio-g-parduodami-4-pilnai-irengti-butai-1-3270776/
69000,1628,42.38,5,5,2,1963-01-01,Central,Fully equipped,0.27,0.16,0.33,0.04,15,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sausio-15-osios-g-klaipedos-centrineje-miesto-dalyje-1-3270640/
49900,1721,29.0,6,9,1,1979-01-01,Central thermostat,Fully equipped,0.28,0.26,0.44,0.16,15,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-baltijos-pr-be-jokiu-agenturos-mokesciu-pirkejams-1-3270340/
79000,1818,43.45,4,4,2,1963-01-01,Central,Fully equipped,0.05,0.32,0.19,0.13,5,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-daukanto-g-strategiskai-patrauklioje-klaipedos-miesto-1-3270256/
109000,2595,42.0,3,5,2,1973-01-01,Central thermostat,Fully equipped,0.61,0.25,0.39,0.12,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-danes-g-klaipedos-miesto-sirdyje-danes-gatveje-1-3270248/
209900,2867,73.21,3,4,3,2007-01-01,Gas,Fully equipped,0.35,0.18,0.11,0.14,9,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-pievu-tako-g-parduodami-isskirtiniai-apartamentai-su-1-3270046/
165000,1741,94.79,6,34,3,2009-01-01,Central thermostat,Fully equipped,0.67,0.79,0.6,0.18,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-kuosu-g-parduodame-pilsote-su-parkingu-1-3255041/
73000,1622,45.0,5,5,2,1965-01-01,Central,Fully equipped,0.14,0.32,0.15,0.2,12,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-parduodamas-2-kamb-butas-taikos-pr-55-1-3269944/
137000,2076,66.0,2,4,3,1935-01-01,Central thermostat,Fully equipped,0.23,0.25,0.25,0.11,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-s-neries-g-ir-taikliai-investicijai-ir-nuolatiniam-1-3269186/
163000,2075,78.56,2,3,3,1936-01-01,"Gas, solid fuel",Fully equipped,0.18,0.13,0.11,0.05,14,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-tilzes-g-1-3232514/
83000,1677,49.49,1,4,3,1965-01-01,Central,Fully equipped,0.19,0.16,0.28,0.19,7,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-karklu-g-karklu-g-salia-jureivystes-mokyklos-1-3269698/
98000,2450,40.0,2,2,2,2022-01-01,Central thermostat,Partial decoration,0.53,0.15,0.42,0.18,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-naujojo-sodo-g-visiska-naujiena-naujai-ruosiami-loftinio-1-3269610/
90000,1406,64.0,4,4,3,1880-01-01,Central,Fully equipped,0.57,0.37,0.25,0.2,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-kareiviniu-g-butas-su-zidiniu-miesto-centre-1-3269504/
75000,1672,44.86,2,3,1,1957-01-01,Central,Fully equipped,0.26,0.07,0.21,0.13,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sauliu-g-sauliu-g-prie-mmazvydo-alejos-parduodamas-1-3268966/
75000,1672,44.86,2,3,1,1957-01-01,Central,Fully equipped,0.26,0.07,0.21,0.13,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sauliu-g-sauliu-g-prie-mmazvydo-alejos-parduodamas-1-3268962/
110000,1774,62.0,3,3,3,1954-01-01,Central,Fully equipped,0.5,0.25,0.16,0.1,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sauliu-g-3-kambariai-centre-namas-ruosiamas-1-3268922/
130000,1762,73.77,1,4,3,1936-01-01,Central,Fully equipped,0.29,0.2,0.34,0.2,5,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-vilties-g-parduodamas-erdvus-3-kamb-butas-paciame-1-3268868/
126999,2822,45.0,2,3,2,1965-01-01,Central,Fully equipped,0.06,0.11,0.26,0.2,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-galinio-pylimo-g-norintiems-jaukaus-buto-senamiestyje-1-3268630/
127000,2822,45.0,2,3,2,1965-01-01,Central,Fully equipped,0.06,0.11,0.26,0.2,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-senamiestyje-galinio-pylimo-g-parduodamas-jaukus-siltas-ir-tvarkingas-1-3269758/
127000,2822,45.0,2,3,2,1965-01-01,Central,Fully equipped,0.06,0.11,0.26,0.2,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-galinio-pylimo-g-pacioje-miesto-sirdyje-parduodamas-jaukus-2-1-3266186/
35900,1994,18.0,4,5,1,1965-01-01,Central thermostat,Fully equipped,0.2,0.45,0.3,0.06,18,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-parduodamas-naujai-irengtas-1-kambario-1-3268554/
150000,3191,47.0,3,3,2,1961-01-01,Central,Fully equipped,0.39,0.08,0.21,0.03,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-klaipedos-cente-parduodamas-siltas-ir-jaukus-1-3267422/
150000,3165,47.39,3,3,2,1961-01-01,Central,Fully equipped,0.39,0.08,0.21,0.03,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-paciame-miesto-centre-parduodamas-siltas-ir-1-3249999/
98500,2402,41.0,2,3,2,1900-01-01,Central,Fully equipped,0.25,0.09,0.31,0.37,7,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-k-donelaicio-g-klaipedos-miesto-centre-k-donelaicio-g-1-3267410/
99900,1756,56.89,3,4,3,1958-01-01,Central,Fully equipped,0.23,0.41,0.25,0.12,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sportininku-g-parduodamas-3-kamb-butas-sportininku-g-34-1-3267332/
190000,1399,135.85,5,6,3,1977-01-01,Central,Fully equipped,0.4,0.19,0.1,0.12,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-parduodamas-butas-miesto-centre-hmanto-g-1-3266550/
133000,2046,65.0,1,3,3,1953-01-01,Central thermostat,Partial decoration,0.2,0.33,0.55,0.1,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-liepu-g-1-3266124/
23900,1707,14.0,5,5,1,1980-01-01,Central,Fully equipped,0.09,0.22,0.32,0.19,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-bangu-g-parduodamas-paciam-senamiesti-14-kvm-bendro-1-3260712/
155000,1742,89.0,2,4,3,1980-01-01,Gas,Fully equipped,0.51,0.14,0.15,0.03,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sauliu-g-parduodamas-3-kambariu-su-holu-butas-sauliu-g-1-3265438/
93000,2114,44.0,3,5,2,1968-01-01,Central,Fully equipped,0.25,0.26,0.1,0.12,15,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sausio-15-osios-g-parduodamas-suremontuotas-2-kamb-44-kvm-1-3265366/
93000,2114,44.0,3,5,2,1968-01-01,Central,Fully equipped,0.25,0.26,0.1,0.12,15,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sausio-15-osios-g-centre-parduodamas-2-kambariu-butas-1-3218962/
92000,2147,42.85,4,5,2,1962-01-01,Central,Fully equipped,0.18,0.5,0.29,0.06,19,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-parduodamas-2-kamb-butas-taikos-pr-45-1-3265044/
42000,1448,29.0,2,2,2,1993-01-01,Solid fuel,Fully equipped,0.68,0.86,0.22,0.15,3,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-liepu-g-parduodamas-2-kamb-butas-liepu-g-22-butas-1-3264766/
90000,2727,33.0,2,3,2,2019-01-01,Central thermostat,Fully equipped,0.44,0.53,0.25,0.28,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-birutes-g-klaipedos-loftai-isskirtinis-projektas-1-3264748/
145000,1986,73.0,4,5,3,1988-01-01,Central,Partial decoration,0.37,0.12,0.09,0.23,9,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-m-mazvydo-al-paciame-miesto-centre-martyno-mazvydo-1-3264372/
139900,2057,68.0,1,3,3,1960-01-01,Central,Fully equipped,0.35,0.2,0.13,0.11,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-karklu-g-parduodamas-3-k-butas-karklu-g-centre-1-3247403/
79900,1776,45.0,2,4,2,1954-01-01,Central,Fully equipped,0.38,0.17,0.18,0.33,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-j-karoso-g-2-ju-kambariu-butas-klaipedos-miesto-1-3263674/
79900,1838,43.48,2,4,2,1954-01-01,Central,Fully equipped,0.38,0.17,0.18,0.33,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-j-karoso-g-2-ju-kambariu-butas-klaipedos-miesto-1-3261762/
133000,1866,71.26,1,2,3,1938-01-01,Gas,Fully equipped,0.63,0.17,0.3,0.21,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-didelis-tvarkingas-3-kambariu-butas-su-403-1-3261252/
123000,2860,43.0,2,3,2,1954-01-01,Central thermostat,Fully equipped,0.18,0.38,0.59,0.15,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-liepu-g-miesto-centre-liepu-gatveje-parduodamas-2-ju-1-3261208/
135000,3195,42.25,1,5,2,2018-01-01,Central thermostat,Fully equipped,0.2,0.3,0.33,0.13,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-bangu-g-salia-jono-kalnelio-parduodamas-2-kambariu-1-3208531/
139000,1958,71.0,21,34,2,2009-01-01,"Central thermostat, aerothermal",Fully equipped,0.67,0.79,0.6,0.18,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-kuosu-g-netaikomas-agenturinis-mokestis-1-3260432/
170000,2868,59.28,2,4,2,2016-01-01,Central thermostat,Fully equipped,0.08,0.16,0.34,0.12,7,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-j-zauerveino-g-puikus-klasikiniu-stiliumi-irengtas-2-ju-1-3260296/
180000,2729,65.95,18,19,2,2009-01-01,Central thermostat,Fully equipped,0.19,0.38,0.2,0.22,12,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-butas-tinka-tiek-gyvenimui-tiek-ieskantiems-1-3260174/
280000,2154,130.0,4,4,3,1957-01-01,Central,Fully equipped,0.46,0.22,0.02,0.06,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-unikalus-objektas-lietuvininku-aiksteje-1-3257368/
100000,2381,42.0,5,5,2,1965-01-01,Central,Fully equipped,0.66,0.26,0.43,0.08,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-danes-g-nauja-kaina-unikalioje-vietoje-danes-g-1-3256000/
73000,1698,43.0,3,3,2,1962-01-01,Central,Fully equipped,0.12,0.19,0.35,0.14,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-kalvos-g-centras-parduodamas-2-ju-kambariu-butas-1-3255840/
73000,1698,43.0,3,3,2,1961-01-01,Central,Fully equipped,0.12,0.19,0.35,0.14,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-kalvos-g-centre-kalvos-g-parduodamas-2-ju-kambariu-1-3255350/
73000,1698,43.0,3,3,2,1960-01-01,Central,Fully equipped,0.12,0.19,0.35,0.14,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-kalvos-g-parduodu-2-ju-kamnariu-buta-kalvos-g-33-1-3252137/
149000,1877,79.4,3,3,3,1918-01-01,Central thermostat,Fully equipped,0.29,0.23,0.35,0.14,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-naujoji-uosto-g-parduoduamas-3-kambariu-butas-su-atskira-8-kv-1-3255700/
189000,2100,90.0,2,3,4,1972-01-01,Central,Fully equipped,0.36,0.16,0.21,0.33,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-j-karoso-g-ieskote-buto-centre-klaipedoje-jkaroso-1-3197509/
148000,3120,47.43,4,6,2,2005-01-01,Central thermostat,Fully equipped,0.38,0.01,0.15,0.1,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-klaipedos-centre-parduodamas-2-ju-kambariu-1-3254219/
148000,3149,47.0,4,6,2,2008-01-01,Central thermostat,Fully equipped,0.38,0.01,0.15,0.1,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-paciame-miesto-centre-parduodamas-jaukus-2-1-3253951/
60000,1538,39.0,2,3,2,1963-01-01,Central,Partial decoration,0.5,0.15,0.11,0.04,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-1-kambario-butas-klaipedos-centre-1-3251951/
240000,2376,101.0,2,2,4,2021-01-01,Central thermostat,Partial decoration,0.22,0.14,0.18,0.08,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-ziedu-skg-kai-komfortas-ir-stilius-susijungia-i-viena-1-3250429/
449000,3376,133.0,1,3,4,2021-01-01,Central thermostat,Fully equipped,0.22,0.14,0.18,0.08,11,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-ziedu-skg-kai-komfortas-ir-stilius-susijungia-i-viena-1-3250421/
280000,2943,95.14,4,4,3,1928-01-01,"Gas, solid fuel",Fully equipped,0.54,0.11,0.14,0.05,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-h-manto-g-parduodamas-3-ju-kambariu-butas-hmanto-1-3248713/
685000,4983,137.47,34,34,3,2009-01-01,Central thermostat,Fully equipped,0.67,0.79,0.6,0.18,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-kuosu-g-auksciau-tik-dangus-tokia-pirma-mintis-1-3222912/
105000,1615,65.0,7,9,3,1972-01-01,Central thermostat,Fully equipped,0.42,0.14,0.07,0.08,14,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-smilties-pylimo-g-gerai-irengtas-butas-su-puikiu-vaizdu-miesto-1-3241934/
144000,2235,64.43,5,5,3,1972-01-01,Central thermostat,Other,0.33,0.12,0.14,0.2,8,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-sauliu-g-renovuotame-name-parduodamas-3-ju-kbutas-1-3245453/
490000,5306,92.35,6,8,4,1985-01-01,Central thermostat,Fully equipped,0.58,0.25,0.37,0.15,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-danes-g-prabangus-apartamentai-isikure-kone-vienoje-1-3240340/
490000,5306,92.35,6,8,4,1985-01-01,Central thermostat,Fully equipped,0.58,0.25,0.37,0.15,10,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-danes-g-pastatas-yra-klaipedos-centre-prie-danes-1-3219528/
189999,2193,86.64,5,34,3,2009-01-01,Central thermostat,Fully equipped,0.67,0.79,0.6,0.18,4,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-kuosu-g-auksciausiame-klaipedos-dangoraizyje-pilsote-1-3194310/
65000,1643,39.56,3,4,2,1969-01-01,Central thermostat,Fully equipped,0.11,0.39,0.54,0.17,6,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-liepu-g-paciame-klaipedos-centre-4-aukstu-1-3244605/
22500,1316,17.1,3,5,1,1965-01-01,Central,Fully equipped,0.25,0.4,0.22,0.04,16,Klaipėda,Centras,https://en.aruodas.lt/butai-klaipedoje-centre-taikos-pr-galimas-keitimas-centrineje-miesto-dalyje-1-3244375/
