Price,PricePerM2,Area,floor,Number of floors,Room count,Built year,Heating,Equipment,NearestKindergarten,NearestEducational,NearestShop,NearestStop,CrimeRate,City,District,href
138500,2067,67.0,2,9,3,1983-01-01,Central,Fully equipped,0.19,0.29,0.44,0.05,12.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodame-patys-be-tarpininku-namas-mazo-1-3266790/
90000,1765,51.0,9,13,2,1989-01-01,Central,Partial decoration,0.13,0.34,0.14,0.1,8.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-8-652596862-siltas-ne-kampinis-butas-1-3246575/
140000,3065,45.68,3,6,2,2021-01-01,Central thermostat,Fully equipped,0.31,0.31,0.2,0.23,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-turime-dideli-pasirinkima-butu-su-pilna-ir-1-3178854/
161000,2175,74.02,7,11,3,2021-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-rygos-namai-kviecia-i-atviru-duru-diena-1-3179206/
190000,2293,82.86,6,11,3,2021-01-01,Central thermostat,Fully equipped,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-rygos-namai-kviecia-i-atviru-duru-diena-1-3263290/
108900,1696,64.2,1,5,3,1986-01-01,Central,Fully equipped,0.13,0.31,0.35,0.08,15.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-sviesus-ir-siltas-3-kambariu-1-3272294/
189000,2697,70.07,7,11,3,2022-01-01,Central thermostat,Fully equipped,0.23,0.32,0.15,0.12,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-parduodamas-puikiai-irengtas-niekada-1-3270194/
140052,3112,45.0,1,11,2,2022-01-01,Central thermostat,Fully equipped,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-namas-priduotas-864058555-butina-1-3273400/
170000,1830,92.9,10,11,4,2021-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-rygos-namai-kviecia-i-atviru-duru-diena-1-3031623/
165000,2205,74.84,4,11,4,2021-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-rygos-namai-kviecia-i-atviru-duru-diena-1-3179208/
135000,3754,35.96,2,11,2,2021-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-rygos-namai-kviecia-i-atviru-duru-diena-1-3180436/
94000,1855,50.67,12,13,2,1988-01-01,Central,Fully equipped,0.16,0.39,0.15,0.18,10.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-parduodamas-2-ju-kambariu-butas-justiniskese-1-3273324/
94000,1855,50.67,12,13,3,1988-01-01,Central,Fully equipped,0.16,0.39,0.15,0.18,10.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-susikurk-savo-svajoniu-namus-parduodamas-1-3273136/
116900,1855,63.02,2,9,3,1983-01-01,Central,Fully equipped,0.15,0.31,0.3,0.12,14.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-jaukus-3-kambariu-butas-1-3273316/
66990,2393,28.0,8,9,1,1984-01-01,Central,Fully equipped,0.16,0.21,0.32,0.07,6.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-po-kapitalinio-remonto-naujai-1-3271806/
68990,2464,28.0,7,9,1,1983-01-01,Central,Fully equipped,0.16,0.21,0.32,0.07,6.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-po-kapitalinio-remonto-naujai-1-3267508/
99900,2220,45.0,8,9,3,1983-01-01,Central,Fully equipped,0.16,0.21,0.32,0.07,6.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-po-kapitalinio-remonto-naujai-1-3269216/
99900,2220,45.0,8,9,2,1984-01-01,Central,Fully equipped,0.16,0.21,0.32,0.07,6.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-po-kapitalinio-remonto-naujai-1-3270208/
117800,2332,50.51,6,9,2,1985-01-01,Central,Fully equipped,0.18,0.27,0.2,0.13,16.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-grazus-ir-erdvus-dvieju-kambariu-1-3266260/
155000,2342,66.18,5,5,3,1983-01-01,Central,Fully equipped,0.29,0.38,0.33,0.09,10.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-nereikalaujantis-papildomu-1-3273066/
105000,2059,51.0,9,9,2,1985-01-01,Central,Fully equipped,0.1,0.13,0.23,0.15,7.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-dvieju-kambariu-butas-1-3270934/
143000,1844,77.53,1,5,3,1976-01-01,Central,Fully equipped,0.19,0.22,0.49,0.09,11.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-erdvus-3-kambariu-butas-1-3273000/
145000,2084,69.59,3,5,3,1986-01-01,Central,Fully equipped,0.18,0.09,0.22,0.09,15.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-laisves-pr-parduodamas-erdvus-sviesus-triju-kambariu-1-3269798/
77000,1906,40.39,1,5,1,1992-01-01,Central,Fully equipped,0.2,0.13,0.37,0.11,4.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-ramioje-vietoje-justiniskese-taikos-g-1-3272468/
89992,2540,35.43,3,5,1,1986-01-01,Central,Fully equipped,0.12,0.29,0.27,0.1,18.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-jaukus-siltas-pilnai-irengtas-1-1-3271864/
134900,2027,66.54,4,9,3,1983-01-01,Central,Fully equipped,0.15,0.31,0.3,0.12,14.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-3-kambariu-butas-justiniskiu-g-1-3268070/
135000,2288,59.0,1,6,2,2006-01-01,Central thermostat,Fully equipped,0.19,0.52,0.54,0.18,15.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-2006-m-statybos-2-kambariu-butas-1-3267428/
136000,2566,53.0,2,5,3,1983-01-01,Central,Fully equipped,0.06,0.2,0.4,0.22,12.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-naujai-irengtas-stilingas-1-3271112/
79000,1967,40.16,3,5,1,1983-01-01,Central,Fully equipped,0.11,0.27,0.32,0.15,16.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-sviesus-ir-kompaktiskas-1-1-3270368/
169000,2817,60.0,2,11,3,2022-01-01,Central thermostat,Fully equipped,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-nuotraukose-realus-buto-irengimas-1-3270068/
169000,2380,71.0,2,11,3,2022-01-01,Central thermostat,Fully equipped,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-37064732664-lietuviu-1-3269784/
94976,2921,32.51,3,3,2,2022-01-01,Gas,Partial decoration,0.5,0.49,0.44,0.58,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-helsinkio-g-namai-jau-pastatyti-isigykite-ir-pradekite-1-3269662/
139000,2090,66.52,6,9,3,1986-01-01,Central,Fully equipped,0.23,0.19,0.26,0.19,10.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-erdvus-tvarkingas-6652-kvm-1-3269594/
109000,2137,51.0,1,5,2,1983-01-01,Central,Fully equipped,0.15,0.11,0.44,0.29,16.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-erdvus-sviesus-51-kv-m-1-3269024/
222800,3415,65.25,1,5,3,2021-01-01,Central thermostat,Fully equipped,0.23,0.52,0.3,0.34,2.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-budiniskiu-g-irengtas-3-kambariu-butas-siltas-jaukus-ir-1-3268862/
222800,3413,65.28,1,5,3,2021-01-01,Central thermostat,Fully equipped,0.23,0.52,0.3,0.34,2.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-pasilaiciuose-budiniskiu-g-irengtas-3-kambariu-butas-siltas-jaukus-ir-1-3258838/
169000,2396,70.52,1,4,3,2014-01-01,Central thermostat,Fully equipped,0.63,0.82,0.23,0.14,17.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-mozuriskiu-g-parduodame-triju-kambariu-buta-mozuriskiu-g-1-3268396/
169000,2396,70.52,1,4,3,2014-01-01,Central thermostat,Fully equipped,0.63,0.82,0.23,0.14,17.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-pilaiteje-mozuriskiu-g-parduodame-triju-kambariu-buta-mozuriskiu-g-1-3268394/
179000,2345,76.34,1,4,3,2014-01-01,Central thermostat,Fully equipped,0.63,0.82,0.23,0.14,17.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-mozuriskiu-g-parduodame-triju-kambariu-buta-mozuriskiu-g-1-3263880/
179000,2345,76.34,1,4,3,2014-01-01,Central thermostat,Fully equipped,0.63,0.82,0.23,0.14,17.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-pilaiteje-mozuriskiu-g-parduodame-triju-kambariu-buta-mozuriskiu-g-1-3262776/
152000,1944,78.19,6,12,3,1988-01-01,Central,Fully equipped,0.26,0.37,0.23,0.16,15.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-erdvus-ir-sviesus-3-kambariu-1-3267462/
165000,1975,83.54,2,11,4,2021-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-rygos-namai-kviecia-i-atviru-duru-diena-1-3179196/
84990,2130,39.91,4,5,1,1988-01-01,Central,Fully equipped,0.35,0.35,0.23,0.23,12.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-1-kambario-butas-justiniskese-1-3266710/
119000,1859,64.0,3,9,3,1974-01-01,Central,Fully equipped,0.08,0.47,0.3,0.24,18.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-tvarkingas-3-kambariu-butas-1-3260492/
119000,1859,64.0,3,9,3,1975-01-01,Central,Fully equipped,0.08,0.47,0.3,0.24,18.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-virsuliskese-justiniskiu-g-butas-yra-itin-ramioje-vietoje-nuo-gatves-1-3253957/
122000,2905,42.0,1,5,2,2005-01-01,Central thermostat,Fully equipped,0.05,0.27,0.12,0.1,4.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-justiniskiu-g-parduodamas-labai-siltas-ir-erdvus-2-kambariu-1-3266458/
92814,2827,32.83,1,3,1,2022-01-01,Gas,Partial decoration,0.5,0.49,0.44,0.58,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-helsinkio-g-namai-jau-pastatyti-isigykite-ir-pradekite-1-3241120/
125218,2789,44.9,2,3,2,2022-01-01,Gas,Partial decoration,0.5,0.49,0.44,0.58,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-helsinkio-g-namai-jau-pastatyti-isigykite-ir-pradekite-1-3262648/
145000,2185,66.36,3,5,3,1983-01-01,Central,Fully equipped,0.11,0.09,0.33,0.17,14.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-sviesus-ir-siltas-3-kambariu-1-3265956/
155004,2541,61.0,4,11,3,2022-01-01,Central thermostat,Fully equipped,0.23,0.32,0.15,0.12,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g--864058555-butina-registracija-skambuciu-1-3265400/
149000,2709,55.0,9,11,2,2022-01-01,Central thermostat,Fully equipped,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-37064732664-lietuviu-1-3265350/
170000,2073,82.0,8,11,3,2022-01-01,Central thermostat,Partial decoration,0.27,0.27,0.17,0.16,13.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-37064732664-lietuviu-1-3265318/
170000,1746,97.36,10,11,4,2022-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-37064732664-lietuviu-1-3265242/
128000,2612,49.0,3,6,2,2021-01-01,Central thermostat,Partial decoration,0.31,0.31,0.2,0.23,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-37064732664-lietuviu-1-3265226/
170000,2720,62.51,8,11,3,2022-01-01,Central thermostat,Fully equipped,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-skambinkite-37064732664-lietuviu-1-3265222/
119000,1892,62.88,2,9,3,1983-01-01,Central,Fully equipped,0.31,0.24,0.14,0.2,16.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-jaukus-3-ju-kambariu-butas-2-1-3265150/
107000,2064,51.83,1,9,2,1984-01-01,Central,Fully equipped,0.09,0.13,0.39,0.22,2.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-tvarkingas-ir-jaukus-2-kambariu-1-3265110/
160000,1982,80.72,1,9,4,1986-01-01,Central,Fully equipped,0.23,0.19,0.26,0.19,10.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodame-tvarkinga-4-kambariu-buta-1-3264732/
85000,1694,50.18,5,5,2,1984-01-01,Central,Partial decoration,0.25,0.31,0.22,0.08,11.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-remontuotinas-dvieju-atskiru-1-3260076/
140000,2593,54.0,4,6,2,2021-01-01,Central thermostat,Fully equipped,0.21,0.31,0.05,0.12,2.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-2-kambariu-butu-kainos-prasideda-nuo-90000-1-3185978/
99000,1516,65.3,9,9,3,1984-01-01,Central,Fully equipped,0.0,0.11,0.18,0.18,2.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-taikos-g-parduodamas-erdvus-3-atskiru-kambariu-butas-1-3262264/
140000,3154,44.39,1,11,2,2022-01-01,Central thermostat,Fully equipped,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-parduodamas-naujas-irengtas-erdvus-2-ju-1-3256884/
133796,3403,39.32,2,3,2,2023-01-01,Aerothermal,Partial decoration,0.49,0.49,0.58,0.57,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-mozuriskiu-g-retai-sutinkamas-bet-imanomas-kompromisas-1-3256574/
133796,3403,39.32,2,3,2,2023-01-01,Aerothermal,Partial decoration,0.49,0.49,0.58,0.57,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-pilaiteje-mozuriskiu-g-retai-sutinkamas-bet-imanomas-kompromisas-1-3256902/
108758,3698,29.41,2,3,1,2023-01-01,Aerothermal,Partial decoration,0.49,0.49,0.58,0.57,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-mozuriskiu-g-retai-sutinkamas-bet-imanomas-kompromisas-1-3256572/
205755,3300,62.35,1,3,3,2023-01-01,Aerothermal,Partial decoration,0.49,0.49,0.58,0.57,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-mozuriskiu-g-retai-sutinkamas-bet-imanomas-kompromisas-1-3256478/
237567,3300,71.99,1,3,4,2023-01-01,Aerothermal,Partial decoration,0.49,0.49,0.58,0.57,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-mozuriskiu-g-retai-sutinkamas-bet-imanomas-kompromisas-1-3256472/
237567,3300,71.99,1,3,4,2023-01-01,Aerothermal,Partial decoration,0.49,0.49,0.58,0.57,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-pilaiteje-mozuriskiu-g-retai-sutinkamas-bet-imanomas-kompromisas-1-3256912/
287000,3792,75.69,1,2,4,2023-01-01,Aerothermal,Partial decoration,0.49,0.49,0.58,0.57,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-mozuriskiu-g-retai-sutinkamas-bet-imanomas-kompromisas-1-3256452/
287000,3792,75.69,1,2,4,2023-01-01,Aerothermal,Partial decoration,0.49,0.49,0.58,0.57,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-pilaiteje-mozuriskiu-g-retai-sutinkamas-bet-imanomas-kompromisas-1-3256908/
204000,3497,58.34,1,2,3,2023-01-01,Aerothermal,Partial decoration,0.49,0.49,0.58,0.57,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-mozuriskiu-g-retai-sutinkamas-bet-imanomas-kompromisas-1-3256424/
204000,3497,58.34,1,2,3,2023-01-01,Aerothermal,Partial decoration,0.49,0.49,0.58,0.57,1.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-pilaiteje-mozuriskiu-g-retai-sutinkamas-bet-imanomas-kompromisas-1-3256906/
127000,2543,49.95,1,5,2,1985-01-01,Central,Fully equipped,0.25,0.23,0.26,0.23,2.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-parduodamas-sviesus-jaukus-pilnai-irengtas-1-3232174/
140000,2545,55.0,4,11,2,2002-01-01,Central thermostat,Fully equipped,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-parduodamas-2-k-ka-tik-irengtas-naujos-1-3244567/
187000,3503,53.38,4,9,2,2010-01-01,Central,Fully equipped,0.21,0.23,0.18,0.27,15.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-jaukus-2-kambariu-butas-jums-justiniskese-1-3237500/
140000,2586,54.13,4,11,2,2022-01-01,Central thermostat,Fully equipped,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-naujos-statybos-name-justiniskese-1-3232566/
165000,1875,88.0,3,11,4,2022-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-butai-parduodami-su-daline-apdaila-1-3225730/
170000,1833,92.75,9,11,4,2022-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-butai-parduodami-su-daline-apdaila-1-3201755/
165000,2229,74.02,4,11,3,2022-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-butai-parduodami-su-daline-apdaila-1-3201753/
160000,2603,61.47,11,11,2,2022-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-butai-parduodami-su-daline-apdaila-1-3201751/
160000,2140,74.76,1,11,3,2022-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-butai-parduodami-su-daline-apdaila-1-3201749/
145000,2991,48.48,7,11,2,2021-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-parduodamas-2-kambariu-butas-rygos-namai-1-3037943/
140000,3581,39.1,6,11,2,2021-01-01,Central thermostat,Partial decoration,0.24,0.34,0.06,0.14,3.0,Vilnius,Justiniškės,https://en.aruodas.lt/butai-vilniuje-justiniskese-rygos-g-butai-parduodami-su-daline-apdaila-1-3039511/
180000,2308,78.0,4,5,3,1970-01-01,Central,Fully equipped,0.04,0.32,0.41,0.35,0.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-siuolaikiskai-irengtas-jaukus-ir-1-3264824/
84500,2561,33.0,4,5,2,1969-01-01,Central,Fully equipped,0.09,0.21,0.3,0.1,16.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-parduodamas-dvieju-kambariu-butas-lazdynuose-1-3268926/
132000,2541,51.95,6,9,3,1969-01-01,Central,Fully equipped,0.11,0.11,0.38,0.17,16.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-parduodamas-jaukus-siltas-sviesus-visiskai-1-3273328/
154000,2702,57.0,2,5,2,2010-01-01,Central thermostat,Fully equipped,0.67,0.98,0.98,0.06,0.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-m-mironaites-g-butas-yra-graziame-ir-saugiame-gudeliu-silo-1-3262020/
254000,3057,83.08,3,9,4,2006-01-01,Central thermostat,Fully equipped,0.23,0.33,0.04,0.05,3.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-pacioje-lazdynu-mikrorajono-sirdyje-prie-1-3265594/
121998,2490,49.0,1,5,2,1978-01-01,Central,Fully equipped,0.23,0.16,0.13,0.05,1.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-jaukus-pinai-irengtas-2-kambariu-1-3263472/
189500,2915,65.0,1,9,2,2015-01-01,Central thermostat,Fully equipped,0.27,0.71,0.07,0.14,4.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-jonazoliu-g-parduodamas-erdvus-kokybiskai-irengtas-butas-1-3263244/
78000,2369,32.92,3,5,1,1971-01-01,Central,Fully equipped,0.04,0.32,0.41,0.35,0.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-1-kambario-butas-3-aukste-1-3263066/
114000,1800,63.34,6,9,4,1974-01-01,Central,Fully equipped,0.16,0.23,0.33,0.27,0.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-grazios-gamtos-apsuptame-arti-vilniaus-1-3262576/
129000,1654,78.0,4,5,4,1969-01-01,Central,Fully equipped,0.09,0.21,0.3,0.1,16.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-parduodamas-4-kambariu-butasisplanavimas-1-3258524/
92000,2822,32.6,6,12,1,1970-01-01,Central,Fully equipped,0.3,0.21,0.15,0.1,7.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-parduodamas-1-kambario-3260-kvm-butas-1-3254907/
249000,2880,86.46,5,6,3,2009-01-01,Central,Fully equipped,0.37,0.66,0.18,0.23,3.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-jonazoliu-g-parduodamas-funkcionalaus-bei-patogaus-1-3251335/
120999,3559,34.0,1,4,1,2022-01-01,Central thermostat,Fully equipped,0.27,1.3,0.13,0.04,2.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-lazdyneliu-g-butas-parduodamas-be-tarpininku-tarpininku-1-3249073/
120000,1890,63.5,4,9,3,1970-01-01,Central,Fully equipped,0.1,0.32,0.22,0.16,9.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-tvarkingas-priziuretas-3-kambariu-butas-1-3272002/
79000,1681,47.0,5,5,2,1970-01-01,Central,Fully equipped,0.32,0.37,0.24,0.12,12.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-erfurto-g-parduodamas-tvarkingas-dvieju-kambariu-butas-1-3256254/
280000,4725,59.26,2,3,3,2018-01-01,"Geothermal, gas",Fully equipped,0.17,0.48,0.61,0.56,0.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-kazimiero-jelskio-g-parduodamas-kokybiskas-3k-butas-su-parkavimo-1-3269972/
93000,2678,34.73,4,9,2,1986-01-01,Central,Fully equipped,0.14,0.86,0.17,0.14,3.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-siltnamiu-g--atviru-duru-diena-kaina-tik-93-000-eur-1-3269574/
70000,2121,33.0,5,9,1,1970-01-01,Central,Fully equipped,0.21,0.31,0.11,0.08,16.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-puikioje-vietoje-butas-lazdynuose-1-3269222/
70000,2121,33.0,5,9,1,1970-01-01,Central,Fully equipped,0.21,0.31,0.11,0.08,16.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-puikioje-lazdynu-vietoje-butas-1-3273320/
70000,2121,33.0,5,9,1,1970-01-01,Central,Fully equipped,0.21,0.31,0.11,0.08,16.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-parduodamas-puikioje-vietoje-butas-lazdynuose-1-3269222/
44000,1100,40.0,5,5,2,1970-01-01,Central,Fully equipped,0.12,0.38,0.15,0.11,12.0,Vilnius,Lazdynai,https://en.aruodas.lt/butai-vilniuje-lazdynuose-architektu-g-triju-kambariu-bute-kurio-visas-plotas-60-1-3261184/
